"gps_row_id";"timestamp";"Latitude";"Longitude";"activity";"collar_row_id";"time_c";"acc_x";"acc_y";"acc_z";"gyro_x";"gyro_y";"gyro_z";"mag_x";"mag_y";"mag_z";"bracelet_row_id";"TIME_B";"ACC_X_B";"ACC_Y_B";"ACC_Z_B";"GYRO_X_B";"GYRO_Y_B";"GYRO_Z_B"
"1";"1534395960";"0.295172";"36.905233";;"25";"1534395960";"8.834301";"-3.9003010000000002";"-2.392823";"-0.006818";"0.007772";"-0.001227";"-10.8";"-12.5";"-64.700005";"17";"1534395960";"1.564208984375";"-0.87353515625";"-0.756103515625";"3.1603053435114505";"-6.305343511450381";"-1.5954198473282444"
"3";"1534395965";"0.295187";"36.905240";;"73";"1534395965";"10.284351";"-2.589034";"-0.047856";"0.058087";"0.06490399999999999";"-0.015135";"-2.5";"-45.799999";"-55.400002";"49";"1534395965";"1.569091796875";"-0.8720703125";"-0.75146484375";"3.0076335877862594";"-6.358778625954199";"-1.4122137404580153"
"4";"1534395966";"0.295188";"36.905243";;"85";"1534395966";"7.523035";"1.0432709999999998";"-0.8135600000000001";"0.011726";"-0.031089";"-0.07785800000000001";"3.7";"-41.5";"-57.100002";"57";"1534395966";"1.569091796875";"-0.867919921875";"-0.75";"3.0076335877862594";"-6.259541984732825";"-1.6946564885496183"
"6";"1534395968";"0.295195";"36.905248";;"97";"1534395968";"9.537791";"0.043071";"0.9714860000000001";"-0.014454";"-0.022771";"-0.011317";"-3.5";"-20.300001";"-38.5";"65";"1534395968";"1.556884765625";"-0.871337890625";"-0.751953125";"3.0763358778625953";"-6.076335877862595";"-1.6564885496183206"
"7";"1534395970";"0.295197";"36.905253";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"8";"1534395971";"0.295198";"36.905257";;"121";"1534395971";"7.915457000000001";"1.129412";"1.37348";"0.181078";"-0.017726";"0.104038";"-2.9";"11.400001";"-68.599998";"81";"1534395971";"1.555419921875";"-0.872802734375";"-0.75732421875";"3.099236641221374";"-6.190839694656488";"-1.6946564885496183"
"9";"1534395972";"0.295202";"36.905267";;"133";"1534395972";"9.638289";"-2.120041";"0.727418";"0.032589";"-0.13649";"0.027407";"-2.4";"11.5";"-73.900002";"89";"1534395972";"1.565185546875";"-0.880615234375";"-0.750244140625";"3.0763358778625953";"-6.358778625954199";"-1.6488549618320612"
"10";"1534395974";"0.295202";"36.905268";;"145";"1534395974";"10.762917";"-2.45025";"1.249053";"-0.0009539999999999999";"-0.11631";"0.158716";"0.1";"8.2";"-65.300003";"97";"1534395974";"1.55615234375";"-0.8759765625";"-0.758056640625";"3.068702290076336";"-6.374045801526718";"-1.7633587786259541"
"11";"1534395977";"0.295195";"36.905287";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"12";"1534395978";"0.295195";"36.905290";;"181";"1534395978";"10.590633";"-3.431308";"0.454636";"-0.123946";"0.416425";"0.045951";"-9";"4.6";"-92.900002";"121";"1534395978";"1.564453125";"-0.8759765625";"-0.7578125";"3.099236641221374";"-6.351145038167939";"-1.4198473282442747"
"14";"1534395980";"0.295193";"36.905303";;"193";"1534395980";"10.667203";"-2.6895330000000004";"0.071785";"0.322477";"0.20984899999999998";"-0.134172";"-9.8";"-27.300001";"-92.900002";"129";"1534395980";"1.562255859375";"-0.876708984375";"-0.753662109375";"3.145038167938931";"-6.4961832061068705";"-1.3129770992366412"
"15";"1534395984";"0.295205";"36.905292";;"241";"1534395984";"9.997213";"0.574277";"3.661019";"0.019635";"0.21421199999999999";"0.096539";"-2.4";"-50.700001";"-68.599998";"161";"1534395984";"1.558349609375";"-0.88037109375";"-0.74951171875";"3.0839694656488548";"-6.33587786259542";"-1.5190839694656488"
"16";"1534395986";"0.295207";"36.905292";;"253";"1534395986";"8.748159";"-1.445265";"4.469793";"0.040497000000000005";"0.08413";"-0.041315";"-3.7";"-50.700001";"-65.599998";"169";"1534395986";"1.562744140625";"-0.869140625";"-0.75439453125";"3.3053435114503817";"-6.320610687022901";"-1.549618320610687"
"17";"1534395990";"0.295208";"36.905287";;"301";"1534395990";"9.925428";"-1.507478";"5.206782";"0.282252";"0.22662";"0.035997";"-16.200001";"7.9";"-51.5";"201";"1534395990";"1.5673828125";"-0.873779296875";"-0.7578125";"3.015267175572519";"-6.358778625954199";"-1.213740458015267"
"18";"1534395992";"0.295213";"36.905285";;"313";"1534395992";"9.19801";"-0.038285";"4.010371";"-0.12080999999999999";"-0.000682";"-0.016908000000000003";"-9.1";"7.7";"-49.900002";"209";"1534395992";"1.568359375";"-0.8759765625";"-0.750732421875";"3.122137404580153";"-6.374045801526718";"-1.5954198473282444"
"19";"1534395996";"0.295220";"36.905280";;"361";"1534395996";"8.958728";"-0.9954139999999999";"4.828716";"-0.017044";"-0.029861000000000002";"-0.010227";"-20.200001";"-22.1";"-36.799999";"241";"1534395996";"1.56103515625";"-0.875732421875";"-0.749755859375";"3.015267175572519";"-6.366412213740458";"-1.786259541984733"
"20";"1534395998";"0.295223";"36.905282";;"373";"1534395998";"8.882157000000001";"-0.646062";"4.402794";"0.018953";"-0.027270999999999997";"-0.000273";"-14.8";"-24.1";"-35.700001";"249";"1534395998";"1.562744140625";"-0.871337890625";"-0.75634765625";"3.122137404580153";"-6.312977099236641";"-1.3358778625954197"
"21";"1534395999";"0.295223";"36.905282";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22";"1534396000";"0.295218";"36.905292";;"385";"1534396000";"6.977471";"-2.545963";"-0.736989";"-0.029452";"-0.36433699999999997";"-0.085767";"-11.2";"-48.600002";"-71.200005";"257";"1534396000";"1.5625";"-0.873779296875";"-0.75341796875";"2.877862595419847";"-6.297709923664122";"-1.5190839694656488"
"23";"1534396002";"0.295230";"36.905268";;"409";"1534396002";"9.15494";"-1.756332";"-4.823930000000001";"0.043361000000000004";"-0.002182";"-0.036952";"-2.5";"-46";"-65.099998";"273";"1534396002";"1.567626953125";"-0.87255859375";"-0.75244140625";"3.183206106870229";"-6.33587786259542";"-1.549618320610687"
"25";"1534396006";"0.295230";"36.905285";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"26";"1534396007";"0.295232";"36.905285";;"445";"1534396007";"8.216953";"-2.0243279999999997";"-4.517649";"-0.004227000000000001";"-0.005181";"-0.002182";"-1.6";"-46.200001";"-56.100002";"297";"1534396007";"1.56396484375";"-0.8759765625";"-0.75732421875";"3.0916030534351147";"-6.488549618320611";"-1.549618320610687"
"27";"1534396008";"0.295233";"36.905288";;"457";"1534396008";"10.959127";"1.105484";"-3.512664";"-0.10376500000000001";"0.011454";"-0.032043";"-1.2";"-42.100002";"-77.700005";"305";"1534396008";"1.56787109375";"-0.871337890625";"-0.755615234375";"3.0763358778625953";"-6.435114503816794";"-1.4351145038167938"
"28";"1534396010";"0.295237";"36.905292";;"469";"1534396010";"8.173882";"3.29731";"-3.07717";"0.013499";"-0.006818";"-0.005318";"-7.2";"-33.400002";"-89";"313";"1534396010";"1.561767578125";"-0.868896484375";"-0.755126953125";"3.068702290076336";"-6.473282442748092";"-1.7786259541984732"
"29";"1534396012";"0.295245";"36.905303";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"30";"1534396013";"0.295245";"36.905305";;"493";"1534396013";"11.298908";"2.359323";"-2.885744";"-0.015135";"-0.096539";"-0.079631";"-2.5";"-40";"-83.700005";"329";"1534396013";"1.568115234375";"-0.874755859375";"-0.75537109375";"2.984732824427481";"-6.358778625954199";"-1.5572519083969465"
"31";"1534396018";"0.295257";"36.905322";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"32";"1534396019";"0.295260";"36.905328";;"541";"1534396019";"7.465607";"4.5128639999999995";"-3.436093";"0.000136";"-0.030951999999999997";"0.013226";"-0.9";"-32.700001";"-88.700005";"361";"1534396019";"1.556884765625";"-0.87109375";"-0.755126953125";"3.099236641221374";"-6.198473282442748";"-1.5190839694656488"
"33";"1534396024";"0.295273";"36.905350";;"589";"1534396024";"7.920242999999999";"-4.689932";"-5.335995";"0.260027";"0.098993";"-0.225529";"11.900001";"-21.5";"-47.700001";"393";"1534396024";"1.564453125";"-0.876220703125";"-0.7568359375";"2.9770992366412212";"-6.465648854961832";"-1.717557251908397"
"34";"1534396028";"0.295278";"36.905367";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"35";"1534396029";"0.295280";"36.905370";;"637";"1534396029";"9.662218";"-2.952743";"-1.9046869999999998";"0.20834899999999998";"-0.027953";"-0.000545";"5.3";"-7.7";"-46.299999";"425";"1534396029";"1.563232421875";"-0.869873046875";"-0.758544921875";"3.0381679389312977";"-6.358778625954199";"-1.3511450381679388"
"36";"1534396033";"0.295287";"36.905377";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"37";"1534396034";"0.295288";"36.905377";;"685";"1534396034";"10.542776";"1.722832";"-1.272982";"-0.045406";"0.038997000000000004";"0.006409000000000001";"-8.6";"-4.3";"-43.600002";"457";"1534396034";"1.55908203125";"-0.873291015625";"-0.752685546875";"3.198473282442748";"-6.549618320610687";"-1.3129770992366412"
"38";"1534396036";"0.295293";"36.905380";;"709";"1534396036";"9.801002";"1.9669";"-0.253639";"-0.0035450000000000004";"0.012816999999999999";"0.009272";"-6.5";"-4.6";"-43.700001";"473";"1534396036";"1.563720703125";"-0.87255859375";"-0.758056640625";"3.366412213740458";"-6.396946564885496";"-1.5877862595419847"
"39";"1534396039";"0.295295";"36.905375";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"40";"1534396040";"0.295300";"36.905377";;"745";"1534396040";"9.652647";"1.306481";"-0.004786";"-0.15108";"-0.08822100000000001";"0.085767";"-2.9";"-15.2";"-39.100002";"497";"1534396040";"1.563232421875";"-0.877685546875";"-0.76220703125";"3.145038167938931";"-6.3816793893129775";"-1.8854961832061068"
"41";"1534396042";"0.295300";"36.905372";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"42";"1534396043";"0.295312";"36.905383";;"769";"1534396043";"7.3028949999999995";"1.861616";"0.354138";"-0.050450999999999996";"0.099129";"-0.122991";"12.400001";"-34.200001";"-52.299999";"513";"1534396043";"1.55859375";"-0.865478515625";"-0.7578125";"3.2290076335877864";"-6.679389312977099";"-1.6641221374045803"
"43";"1534396044";"0.295312";"36.905383";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"44";"1534396045";"0.295315";"36.905387";;"781";"1534396045";"9.312864999999999";"1.8137599999999998";"-1.105484";"0.06763200000000001";"0.0015";"0.011863";"-6.8";"-35.299999";"-37.100002";"521";"1534396045";"1.567138671875";"-0.874267578125";"-0.76025390625";"3.0229007633587788";"-6.244274809160306";"-1.8473282442748091"
"45";"1534396046";"0.295317";"36.905388";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"46";"1534396047";"0.295320";"36.905395";;"793";"1534396047";"9.068798";"3.129812";"-1.7515459999999998";"-0.040088";"-0.002182";"0.000136";"2.6";"-36.299999";"-53.600002";"529";"1534396047";"1.560791015625";"-0.878173828125";"-0.75927734375";"3.068702290076336";"-6.442748091603053";"-1.6488549618320612"
"47";"1534396048";"0.295318";"36.905393";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"48";"1534396049";"0.295322";"36.905397";;"805";"1534396049";"10.092926";"1.6749759999999998";"-2.612962";"-0.08290299999999999";"-0.049496";"-0.036134";"2.5";"-25.300001";"-44.700001";"537";"1534396049";"1.56787109375";"-0.875732421875";"-0.753662109375";"3.2442748091603053";"-6.251908396946565";"-1.5725190839694656"
"49";"1534396050";"0.295325";"36.905400";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"50";"1534396051";"0.295325";"36.905403";;"817";"1534396051";"9.427721";"1.919044";"-1.603191";"0.038179000000000005";"0.007227";"-0.008318";"-1.2";"-30.4";"-42";"545";"1534396051";"1.563232421875";"-0.87060546875";"-0.751708984375";"3.1374045801526718";"-6.366412213740458";"-1.7251908396946565"
"51";"1534396052";"0.295327";"36.905407";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"52";"1534396053";"0.295327";"36.905407";;"829";"1534396053";"9.556933";"2.15354";"-1.6510479999999998";"-0.024953";"0.0016359999999999999";"-0.008999";"1";"-28";"-41.900002";"553";"1534396053";"1.56591796875";"-0.87158203125";"-0.767333984375";"3.213740458015267";"-6.320610687022901";"-1.4122137404580153"
"53";"1534396054";"0.295327";"36.905407";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"54";"1534396055";"0.295325";"36.905407";;"841";"1534396055";"9.446864";"2.234896";"-1.5984049999999999";"0.002591";"0.000273";"-0.000545";"0.5";"-31.700001";"-45.400002";"561";"1534396055";"1.56689453125";"-0.876220703125";"-0.75439453125";"3.122137404580153";"-6.480916030534351";"-1.4274809160305344"
"55";"1534396056";"0.295327";"36.905410";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"56";"1534396057";"0.295328";"36.905410";;"853";"1534396057";"9.403792999999999";"2.531606";"-1.445265";"0.019362";"0.003409";"0.001227";"2.2";"-29.300001";"-43.900002";"569";"1534396057";"1.557373046875";"-0.872314453125";"-0.763671875";"3.366412213740458";"-6.480916030534351";"-1.450381679389313"
"57";"1534396058";"0.295328";"36.905410";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"58";"1534396059";"0.295328";"36.905410";;"865";"1534396059";"8.226524000000001";"0.765703";"-4.441079";"-0.103493";"0.05086";"0.058223000000000004";"0.8";"-42.200001";"-61.200001";"577";"1534396059";"1.56298828125";"-0.874755859375";"-0.752197265625";"2.931297709923664";"-6.541984732824427";"-1.786259541984733"
"59";"1534396060";"0.295328";"36.905403";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"60";"1534396061";"0.295328";"36.905403";;"877";"1534396061";"8.504091";"2.742175";"0.473779";"-0.11985499999999999";"0.004909";"-0.11399200000000001";"8.3";"-39.100002";"-55.700001";"585";"1534396061";"1.565185546875";"-0.87109375";"-0.75146484375";"3.1755725190839694";"-6.312977099236641";"-1.6412213740458015"
"61";"1534396062";"0.295330";"36.905403";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"62";"1534396063";"0.295330";"36.905405";;"889";"1534396063";"-11.485549";"-0.574277";"-2.354537";"-0.023998";"-0.387518";"0.23139200000000001";"-14.3";"-34.900002";"-89.599998";"593";"1534396063";"1.5634765625";"-0.8720703125";"-0.751708984375";"3.0916030534351147";"-6.374045801526718";"-1.6412213740458015"
"63";"1534396064";"0.295335";"36.905405";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"64";"1534396065";"0.295338";"36.905405";;"901";"1534396065";"-7.685746000000001";"-1.478764";"-0.607777";"-0.047314999999999996";"-0.076767";"0.042133";"-18.6";"-8.6";"-93.599998";"601";"1534396065";"1.556640625";"-0.87451171875";"-0.75927734375";"3.1603053435114505";"-6.366412213740458";"-1.4961832061068703"
"65";"1534396070";"0.295360";"36.905408";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"66";"1534396071";"0.295360";"36.905415";;"961";"1534396071";"-6.3553370000000005";"4.867001";"-3.1250259999999996";"-0.011726";"-0.10376500000000001";"-0.011999";"-19.200001";"-36.400002";"-89.099998";"641";"1534396071";"1.561767578125";"-0.876708984375";"-0.743896484375";"2.946564885496183";"-6.4961832061068705";"-1.8396946564885497"
"67";"1534396072";"0.295363";"36.905422";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"68";"1534396073";"0.295367";"36.905425";;"973";"1534396073";"-6.848258";"4.618148000000001";"-3.18724";"-0.0009539999999999999";"-0.023044";"0.06040499999999999";"-17.300001";"-37.200001";"-91.800003";"649";"1534396073";"1.5634765625";"-0.880126953125";"-0.7548828125";"3.381679389312977";"-6.526717557251908";"-1.7404580152671756"
"69";"1534396076";"0.295375";"36.905433";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"70";"1534396077";"0.295383";"36.905435";;"1009";"1534396077";"-9.399008";"6.034698000000001";"-6.6137619999999995";"-0.020862000000000002";"-0.057405";"-0.026588999999999998";"-10.2";"-33.200001";"-91";"673";"1534396077";"1.876708984375";"-0.94384765625";"-0.7373046875";"65.61832061068702";"131.70229007633588";"1.7938931297709924"
"71";"1534396080";"0.295305";"36.905473";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"72";"1534396081";"0.295297";"36.905483";;"1045";"1534396081";"-7.647461";"5.886343";"-2.646462";"0.35847399999999996";"0.08154";"-0.126945";"-29.1";"-37.299999";"-85.900002";"697";"1534396081";;;;;;
"73";"1534396086";"0.295287";"36.905505";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"74";"1534396087";"0.295285";"36.905503";;"1105";"1534396087";"-4.957929";"2.636891";"-2.201397";"-0.201122";"0.199213";"-0.068859";"-27.300001";"-6.4";"-46.900002";"737";"1534396087";"1.70361328125";"-0.9736328125";"-0.583251953125";"-22.85496183206107";"19.480916030534353";"22.17557251908397"
"75";"1534396090";"0.295287";"36.905500";;"1141";"1534396090";"-7.5708910000000005";"4.488935";"-2.8187450000000003";"-0.015271999999999999";"0.013635";"-0.003954";"-35.5";"-23.9";"-49.700001";"761";"1534396090";"1.470947265625";"-0.955322265625";"-0.354248046875";"-78.54961832061069";"-1.1297709923664123";"56.99236641221374"
"76";"1534396094";"0.295288";"36.905497";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"77";"1534396095";"0.295288";"36.905497";;"1189";"1534396095";"-7.590033999999999";"3.9003010000000002";"-2.6560330000000003";"0.021408";"0.001091";"-0.009681";"-35.100002";"-22.300001";"-48.299999";"793";"1534396095";"1.500732421875";"-0.928466796875";"-0.776123046875";"3.099236641221374";"-6.427480916030534";"-1.534351145038168"
"78";"1534396098";"0.295288";"36.905497";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"79";"1534396099";"0.295290";"36.905497";;"1225";"1534396099";"-7.393822";"4.7760739999999995";"-3.74716";"-0.017453";"-0.02768";"0.019908000000000002";"-35.100002";"-19.800001";"-47.799999";"817";"1534396099";"1.384033203125";"-0.887451171875";"-0.7333984375";"1.7633587786259541";"-5.3816793893129775";"3.5267175572519083"
"80";"1534396107";"0.295333";"36.905530";;"1321";"1534396107";"-8.79123";"3.067599";"0.086142";"0.009817";"-0.005727";"-0.0038179999999999998";"-29.800001";"-41.400002";"-52.900002";"881";"1534396107";"1.695068359375";"-0.812744140625";"-0.52685546875";"3.480916030534351";"-3.16793893129771";"-2.66412213740458"
"81";"1534396123";"0.295427";"36.905563";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"82";"1534396124";"0.295430";"36.905568";;"1513";"1534396124";"3.3212379999999997";"2.7038900000000003";"-9.958928";"0.026316000000000003";"-0.0045";"-0.000273";"-22.800001";"-5.9";"-89.300003";"1009";"1534396124";"1.673095703125";"-0.889892578125";"-0.7998046875";"7.076335877862595";"-8.221374045801527";"3.045801526717557"
"83";"1534396134";"0.295405";"36.905577";;"1633";"1534396134";"2.612962";"3.3020949999999996";"-7.360322";"-0.001227";"0.001364";"0.0038179999999999998";"-23.200001";"3.2";"-90.5";"1089";"1534396134";"1.60546875";"-0.814453125";"-0.769775390625";"2.0839694656488548";"-9.206106870229007";"-4.412213740458015"
"84";"1534396136";"0.295403";"36.905573";;"1657";"1534396136";"2.579463";"4.254439";"-8.303094999999999";"-0.026180000000000002";"0.005454";"-0.002863";"-22";"2";"-91.400002";"1105";"1534396136";"1.555419921875";"-0.788818359375";"-0.718017578125";"2.854961832061069";"-4.305343511450381";"0.4198473282442748"
"85";"1534396138";"0.295403";"36.905570";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"86";"1534396139";"0.295402";"36.905568";;"1681";"1534396139";"3.177669";"1.119841";"-8.451449";"0.030951999999999997";"-0.002045";"0.005591";"-23.5";"1.5";"-91.5";"1121";"1534396139";"1.592041015625";"-0.823486328125";"-0.72607421875";"2.312977099236641";"-8.274809160305344";"-1.7328244274809161"
"87";"1534396142";"0.295400";"36.905565";;"1717";"1534396142";"2.761317";"2.6895330000000004";"-9.523434";"-0.023316999999999997";"0.0016359999999999999";"-0.004636";"-22.5";"2.2";"-92.099998";"1145";"1534396142";"1.592041015625";"-0.86328125";"-0.763427734375";"1.3206106870229009";"-8.213740458015268";"-1.9923664122137406"
"88";"1534396146";"0.295403";"36.905557";;"1765";"1534396146";"2.6177479999999997";"3.067599";"-9.466006";"0.001773";"-0.000682";"-0.002863";"-23.200001";"1.8";"-92.200005";"1177";"1534396146";"1.57763671875";"-0.817626953125";"-0.7158203125";"6.572519083969466";"-7.183206106870229";"0.8625954198473282"
"89";"1534396150";"0.295403";"36.905547";;"1813";"1534396150";"2.541178";"3.177669";"-7.106683";"0.01759";"-0.000682";"0.006136";"-23.300001";"2.9";"-89.700005";"1209";"1534396150";"1.37646484375";"-0.840087890625";"-0.59765625";"-12.816793893129772";"5.412213740458015";"15.98473282442748"
"90";"1534396151";"0.295403";"36.905543";;"1825";"1534396151";"2.761317";"2.608177";"-9.930214";"-0.007909000000000001";"-0.000136";"-0.004772";"-21.800001";"1.5";"-92.300003";"1217";"1534396151";"1.5478515625";"-1.122314453125";"-0.662841796875";"0.06870229007633588";"-7.5038167938931295";"-1.3358778625954197"
"91";"1534396160";"0.295405";"36.905510";;"1933";"1534396160";"3.5844480000000005";"2.005185";"-9.116653999999999";"0.014863";"0.004636";"0.0016359999999999999";"-24.5";"0.9";"-88.700005";"1289";"1534396160";"1.535888671875";"-1.070068359375";"-0.682373046875";"2.900763358778626";"-6.091603053435114";"-2.3893129770992365"
"92";"1534396161";"0.295403";"36.905508";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"93";"1534396162";"0.295403";"36.905505";;"1945";"1534396162";"3.957729";"2.196611";"-9.556933";"-0.0016359999999999999";"-0.0016359999999999999";"0.000545";"-25.200001";"1.7";"-87.200005";"1297";"1534396162";"1.478271484375";"-1.060546875";"-0.732666015625";"3.969465648854962";"-5.374045801526718";"-1.2671755725190839"
"94";"1534396163";"0.295403";"36.905507";;"1957";"1534396163";"2.7326040000000003";"1.9429720000000001";"-7.767102";"0.012408";"0.000273";"0.0043630000000000006";"-26";"2.7";"-86.300003";"1305";"1534396163";"1.527099609375";"-1.07177734375";"-0.658935546875";"3.0610687022900764";"-5.770992366412214";"0.6412213740458015"
"95";"1534396168";"0.295405";"36.905533";;"2017";"1534396168";"2.6895330000000004";"2.081756";"-7.676175";"0.023453";"-0.004909";"0.008045";"-27";"3.9";"-84.300003";"1345";"1534396168";"1.531494140625";"-1.104736328125";"-0.74755859375";"2.0763358778625953";"-7.030534351145038";"-0.8854961832061069"
"96";"1534396184";"0.291463";"36.897265";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"97";"1534396185";"0.291485";"36.897275";;"2209";"1534396185";"3.1585259999999997";"2.986243";"-7.805387";"0.006272";"-0.001773";"0.000545";"-4.2";"19.4";"-74.300003";"1473";"1534396185";"1.595947265625";"-1.02978515625";"-0.71533203125";"2.3740458015267176";"-5.7251908396946565";"-0.9312977099236641"
"98";"1534396187";"0.291638";"36.897357";;"2233";"1534396187";"2.74696";"2.8666009999999997";"-7.982456";"-0.004636";"-0.013908000000000002";"0.019226";"-1.4";"18.300001";"-73.800003";"1489";"1534396187";"1.47412109375";"-1.078857421875";"-0.85400390625";"3.312977099236641";"-8.389312977099237";"1.4885496183206106"
"99";"1534396191";"0.291678";"36.897447";;"2281";"1534396191";"3.5030919999999997";"4.41715";"-9.403792999999999";"-0.035997";"-0.004636";"0.003";"13";"10.5";"-72.900002";"1521";"1534396191";"1.427734375";"-1.043212890625";"-0.5986328125";"-2.404580152671756";"3.0916030534351147";"7.694656488549619"
"100";"1534396193";"0.291707";"36.897553";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"101";"1534396194";"0.291720";"36.897577";;"2305";"1534396194";"2.531606";"2.861816";"-7.159325";"0.007227";"0.02018";"0.019908000000000002";"16.9";"1.1";"-77";"1537";"1534396194";"1.537109375";"-1.1669921875";"-0.7314453125";"-0.007633587786259542";"-9.229007633587786";"0.09923664122137404"
"102";"1534396197";"0.291758";"36.897702";;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"103";"1534396198";"0.291770";"36.897725";;"2341";"1534396198";"3.742375";"1.722832";"-6.082555";"0.005727";"0.003";"0.006681";"18.800001";"0.7";"-76.599998";"1561";"1534396198";"1.85400390625";"-1.2421875";"-0.671630859375";"-0.31297709923664124";"-12.099236641221374";"9.412213740458014"
