,TIME,Latitude,Longitude,bracelet_ACC_X,bracelet_ACC_Y,bracelet_ACC_Z,bracelet_GYRO_X,bracelet_GYRO_Y,bracelet_GYRO_Z,collar_ACC_X,collar_ACC_Y,collar_ACC_Z,collar_GYRO_X,collar_GYRO_Y,collar_GYRO_Z,collar_MAG_X,collar_MAG_Y,collar_MAG_Z,activity
11,1534395969,0.2951958335,36.90525083,1.56253051775,-0.8752441406249999,-0.7526550292499999,3.0877862595000005,-6.357824427500001,-1.5353053435,9.902297833333334,0.6420739166666667,0.8319046666666666,0.07191525,-0.03094091666666666,-0.005647333333333333,-5.633333416666667,-9.400000166666667,-39.01666816666667,Unknown
12,1534395970,0.29519666699999997,36.90525333,1.5622711183125,-0.8746185303124999,-0.7527465819999999,3.0395992366250004,-6.409351145062501,-1.575858778625,10.397013833333334,-0.1397808333333334,0.3910270833333333,0.041576541666666675,-0.021197291666666666,0.0050678749999999995,-3.5916667083333333,0.07083337499999942,-56.60416854166667,Unknown
13,1534395971,0.29519833300000003,36.90525667,1.562011718875,-0.87399292,-0.7528381347499999,2.9914122137500003,-6.460877862625001,-1.61641221375,10.891729833333335,-0.9216355833333335,-0.0498505,0.011237833333333343,-0.011453666666666668,0.015783083333333333,-1.55,9.541666916666665,-74.19166891666667,Unknown
14,1534395972,0.295201667,36.90526667,1.5631408691250002,-0.8743591308750001,-0.750091552875,3.088740458,-6.432251908375001,-1.6364503816249998,9.739187,-1.4364912499999998,-0.6959126666666666,0.010044833333333334,0.04543991666666666,0.0016704166666666666,-2.2083333333333326,10.091666833333333,-74.70833541666667,Unknown
15,1534395973,0.295201667,36.9052675,1.5631866455625,-0.8743896485,-0.752105713,3.114980916,-6.4107824426875,-1.6278625954375,9.496913625,-2.143570333333334,0.9842476250000001,-0.0013293750000000016,0.032469291666666664,0.010823166666666667,-3.2375,11.670833625000002,-68.087501875,Unknown
16,1534395974,0.295201667,36.90526833,1.563232422,-0.874420166125,-0.7541198731250001,3.1412213739999997,-6.3893129769999994,-1.61927480925,9.25464025,-2.8506494166666676,2.6644079166666668,-0.012703583333333338,0.01949866666666667,0.019975916666666666,-4.266666666666667,13.250000416666671,-61.46666833333333,Unknown
17,1534395975,0.295201667,36.90526833,1.5661621095,-0.87384033225,-0.75146484375,3.1164122137500003,-6.46183206125,-1.7423664122499998,10.238888083333334,-1.8189439166666663,1.7758732500000003,0.05437116666666666,-0.0204645,-0.018237250000000003,-5.225,13.475000166666666,-62.38333483333334,Unknown
18,1534395976,0.2951983335,36.9052775,1.563659668,-0.8751220707499999,-0.7492675784999999,3.0,-6.49045801525,-1.5324427480000002,10.077771499999999,-1.0484549166666668,1.1290135833333335,0.036963249999999996,-0.022089333333333332,-0.012112749999999992,-3.858333416666666,14.341666916666668,-71.83333558333334,Unknown
19,1534395977,0.295195,36.90528667,1.563613891625,-0.8740386965625,-0.7510833741875,3.0443702290625,-6.432729007625,-1.5491412213750002,10.133604,-1.0879366666666668,0.4279164166666667,0.017140708333333334,-0.017044208333333335,-0.027708249999999993,-6.145833416666665,9.479166791666668,-80.71250137499999,Unknown
20,1534395978,0.29519416649999997,36.905290835,1.56356811525,-0.872955322375,-0.752899169875,3.0887404581249998,-6.375000000000001,-1.56583969475,10.189436500000001,-1.1274184166666668,-0.27318075,-0.00268183333333333,-0.011999083333333339,-0.043303749999999995,-8.433333416666665,4.616666666666666,-89.59166716666665,Unknown
21,1534395979,0.29519374975,36.9052970825,1.564270019625,-0.8736724855,-0.7528076171875,3.0796755725,-6.369274809187501,-1.6078244275625,10.659426666666668,-1.226521125,0.06001995833333329,0.05374604166666667,0.022276916666666664,-0.01370358333333333,-5.391666708333332,-18.454167041666665,-84.74583441666665,Unknown
22,1534395980,0.295193333,36.90530333,1.564971924,-0.8743896486249999,-0.7527160645,3.070610686875,-6.363549618375001,-1.649809160375,11.129416833333336,-1.3256238333333334,0.3932206666666666,0.11017391666666666,0.05655291666666667,0.015896583333333335,-2.3499999999999996,-41.52500075,-79.90000166666665,Unknown
23,1534395981,0.295193333,36.90530333,1.563751220625,-0.872283935625,-0.755432129,3.1230916029999998,-6.373091603125,-1.6622137405,9.63310525,-0.83469625,0.12562316666666665,0.05138283333333334,-0.0024430833333333366,-0.026043666666666663,-7.991666749999999,-47.48333399999999,-72.80833508333333,Unknown
24,1534395982,0.295193333,36.90530333,1.563537597625,-0.874420166,-0.7506713868750001,2.996183206,-6.425572519,-1.6145038167499999,9.842477083333334,-2.06859525,0.6213362499999999,0.042258416666666666,-0.02879333333333332,0.002670333333333337,-8.991666916666667,-49.57500083333333,-58.191667583333334,Unknown
25,1534395983,0.2951991665,36.9052975,1.5638427734999998,-0.8741149903750001,-0.7467651368749999,3.0954198473750005,-6.3864503814999996,-1.6851145038750002,9.9537435,-0.7094718333333333,1.3635100833333336,-0.08414175,-0.004306416666666671,-0.051519,-5.99166675,-49.30833375,-60.92500108333335,Unknown
26,1534395984,0.295205,36.90529167,1.5626831053749999,-0.87454223625,-0.752563476625,3.08396946575,-6.2872137405,-1.5734732825,10.022736499999999,0.5986044166666665,2.932005333333333,-0.02237333333333334,0.053984750000000005,0.014646499999999998,1.3333333333333333,-48.15833416666667,-67.07500041666667,Unknown
27,1534395985,0.29520583349999996,36.90529167,1.5635681153125,-0.8739776611250001,-0.7518920899375,3.148854961875,-6.2781488549999995,-1.584446565,9.385049208333331,-0.4650052083333333,3.991228125,0.019674791666666663,0.024822083333333335,0.017333916666666664,-3.1166666666666667,-49.44583441666667,-64.37916704166666,Unknown
28,1534395986,0.295206667,36.90529167,1.5644531252500002,-0.873413086,-0.75122070325,3.213740458,-6.2690839695,-1.5954198474999999,8.747361916666666,-1.5286148333333331,5.050450916666667,0.06172291666666666,-0.004340583333333334,0.020021333333333332,-7.566666666666666,-50.73333466666667,-61.68333366666666,Unknown
29,1534395987,0.295206667,36.90529167,1.55822753925,-0.8753051759999999,-0.75347900375,3.1183206105,-6.3530534352500005,-1.6431297710000001,8.664809583333335,-1.64067875,5.121836750000001,0.07465366666666666,-0.0107265,0.06260924999999999,-17.02500025,-41.60833358333334,-44.40833408333334,Unknown
30,1534395988,0.295206667,36.90529167,1.563598632875,-0.873352050875,-0.7526245118750001,3.087786259625,-6.296755725375,-1.5753816795000002,8.683553416666669,-1.77746825,4.85224575,0.005397250000000003,0.0067155,-0.011851500000000001,-18.491667083333336,-34.92500041666667,-39.67500025,Unknown
31,1534395989,0.29520749999999996,36.90528917,1.5629272461250001,-0.87368774425,-0.754760742125,3.02576335875,-6.371183206,-1.629770992375,8.85543775,-1.2342976666666667,4.824728083333334,0.1518415,-0.048553416666666675,0.0245095,-13.508333416666666,-22.766666833333343,-38.416667583333336,Unknown
32,1534395990,0.295208333,36.90528667,1.5655822755,-0.873046875,-0.7544555665,3.1459923665,-6.38835877875,-1.641221374125,9.410572499999999,-0.3836493333333333,5.168895666666667,0.003272416666666665,-0.00047733333333333194,0.04206508333333333,-15.200000166666669,11.883333583333332,-55.62500074999999,Unknown
33,1534395991,0.295210833,36.905285835,1.564361572375,-0.8727569580000001,-0.7539367676875,3.1111641221249995,-6.384541984875,-1.60830152675,9.289735041666667,-0.2713860833333333,4.581258333333333,-0.005147375,0.004954125,0.01628283333333333,-13.387500166666669,9.433333458333333,-52.22916754166666,Unknown
34,1534395992,0.295213333,36.905285,1.56314086925,-0.872467041,-0.753417968875,3.0763358777499996,-6.380725191000001,-1.5753816793750002,9.168897583333333,-0.15912283333333332,3.9936209999999996,-0.013567166666666665,0.010385583333333332,-0.009499416666666668,-11.575000166666667,6.983333333333333,-48.83333433333333,Unknown
35,1534395993,0.295213333,36.905285,1.5623779296249998,-0.8730163576250001,-0.75460815425,3.058206106875,-6.41984732825,-1.599236641125,9.448459083333335,-0.40119666666666665,4.38006175,-0.07872166666666666,-0.04459916666666667,-0.07197208333333334,-16.291666833333334,-4.175000083333333,-42.15000133333333,Unknown
36,1534395994,0.295213333,36.905285,1.5639648440000002,-0.87371826175,-0.75421142575,3.06679389325,-6.421755724999999,-1.5916030535,9.360722083333334,-0.7884350000000001,4.539982166666666,-0.05126908333333332,0.0617455,0.050916750000000004,-15.400000333333333,-30.57500091666667,-38.90833366666667,Unknown
37,1534395995,0.2952166665,36.9052825,1.56402587875,-0.8720703125,-0.75122070325,3.0515267175,-6.43893129775,-1.5782442749999999,8.792027916666665,-1.3894323333333336,4.9798626666666665,0.03928125,-0.009374249999999997,0.01995308333333333,-19.7000005,-21.50833391666666,-37.025000750000004,Unknown
38,1534395996,0.29522,36.90528,1.563446045,-0.875213623125,-0.752563476625,3.0944656489999995,-6.383587786249999,-1.7061068702500002,8.808777833333332,-1.3328020833333336,4.8283171666666655,-0.005090416666666667,-0.002261166666666669,-0.0035566666666666667,-18.525000666666664,-22.966667166666667,-36.366667166666666,Unknown
39,1534395997,0.29522166650000004,36.905280835,1.5632476808125002,-0.874435424875,-0.753280639625,3.1431297711249995,-6.370706106875,-1.6665076336875,8.796414833333333,-1.0219345833333335,4.736193541666666,-0.02949779166666667,0.02008954166666667,-0.032145458333333335,-18.533333791666664,-24.666667083333337,-37.225000791666666,Unknown
40,1534395998,0.29522333300000003,36.90528167,1.5630493166250004,-0.8736572266250001,-0.753997802625,3.19179389325,-6.3578244275,-1.626908397125,8.784051833333335,-0.7110670833333333,4.644069916666667,-0.05390516666666667,0.042440250000000006,-0.06073425,-18.541666916666667,-26.366667000000003,-38.083334416666666,Unknown
41,1534395999,0.29522333300000003,36.90528167,1.5631561281250004,-0.874038696375,-0.752670288125,3.1273854962499996,-6.3993320610625,-1.623568702375,7.931209958333334,-0.48235320833333334,0.22931216666666643,-0.030543208333333335,0.020027041666666672,-0.022714291666666664,-13.445833499999999,-35.545834,-57.520835208333324,Unknown
42,1534396000,0.295218333,36.90529167,1.5632629396250004,-0.874420166125,-0.751342773625,3.0629770992499994,-6.440839694625001,-1.6202290076249999,7.078368083333334,-0.25363933333333333,-4.185445583333334,-0.0071812499999999975,-0.0023861666666666584,0.015305666666666667,-8.350000083333333,-44.725001,-76.95833599999999,Unknown
43,1534396001,0.29522333325,36.9052816675,1.5646057127500002,-0.87332153325,-0.7543640137500001,2.9980916031250002,-6.414122137500001,-1.588740458,9.21316475,-0.3341976666666666,-4.115256,0.06313191666666666,-0.0002953333333333332,-0.02107799999999999,-8.908333416666666,-46.5500005,-71.95833533333334,Unknown
44,1534396002,0.2952283335,36.905271665,1.565246582125,-0.8753967285,-0.7536926268749999,3.163167938875,-6.413167938999999,-1.538167938875,8.355337916666668,-1.4540385833333331,-4.764109833333334,0.04648525,-0.01695316666666667,-0.0149195,-1.3999999999999997,-45.9583345,-59.2166675,Unknown
45,1534396003,0.2952283335,36.905271665,1.5637054444374998,-0.8742980956874999,-0.7532806395625,3.1564885495625,-6.368797709999999,-1.562977099125,8.224131458333334,-1.5914265,-4.8699922083333345,0.02639008333333333,-0.010402541666666668,-0.009033541666666667,-0.2583333333333332,-44.92500091666667,-57.17916754166667,Unknown
46,1534396004,0.2952283335,36.905271665,1.56216430675,-0.8731994628749999,-0.7528686522500001,3.14980916025,-6.324427481,-1.587786259375,8.092925,-1.728814416666667,-4.975874583333335,0.0062949166666666665,-0.0038519166666666667,-0.0031475833333333325,0.8833333333333333,-43.89166733333334,-55.14166758333334,Unknown
47,1534396005,0.29522916675,36.905278332500004,1.5634155273750001,-0.875396728625,-0.75424194325,3.089694656375,-6.368320610625,-1.70896946575,8.310671916666667,-1.6155540833333328,-4.779663083333333,-0.006374500000000001,0.0035451666666666665,0.005795166666666666,-0.008333333333333371,-44.76666733333334,-55.875001250000004,Unknown
48,1534396006,0.29523,36.905285,1.5627899170625001,-0.875396728625,-0.75457763675,3.0744274808750003,-6.395992366374999,-1.6445610688125,8.494121583333333,-1.5351950416666664,-4.4626141666666665,-0.05389379166666667,0.02374266666666667,0.005039458333333332,-1.3458333333333334,-45.64166754166667,-58.775001208333336,Unknown
49,1534396007,0.295231667,36.905285,1.56216430675,-0.875396728625,-0.75491333025,3.0591603053750003,-6.4236641221249995,-1.580152671875,8.67757125,-1.454836,-4.14556525,-0.10141308333333333,0.04394016666666667,0.0042837499999999985,-2.6833333333333336,-46.51666775,-61.675001166666675,Unknown
50,1534396008,0.295233333,36.90528833,1.5631103517499998,-0.8747558595,-0.75387573225,2.974236641125,-6.335877862749999,-1.5543893130000002,9.05125025,2.518445916666667,-2.4757740000000004,-0.08181225,-0.040122,-0.01661233333333333,-5.825,-34.41666775,-86.7416675,Unknown
51,1534396009,0.295235,36.905289999999994,1.5632629395625,-0.8744659424375,-0.752914428625,3.0372137404375,-6.373568702375,-1.5806297710000001,8.740382833333333,2.9455647083333334,-2.879762166666667,-0.03683816666666667,-0.018180541666666664,-0.009056124999999998,-5.595833333333333,-33.71666745833333,-87.65416825,Unknown
52,1534396010,0.295236667,36.90529167,1.5634155273750001,-0.8741760253749999,-0.7519531249999999,3.1001908397499998,-6.411259542,-1.606870229,8.429515416666666,3.3726835000000004,-3.2837503333333338,0.008135916666666665,0.003760916666666667,-0.001499916666666666,-5.366666666666667,-33.016667166666664,-88.566669,Unknown
53,1534396011,0.29524083349999997,36.9052975,1.562805176125,-0.8746948242500001,-0.7525024413749999,3.1049618320000003,-6.374045801624999,-1.590648854875,8.405586999999999,3.3722849166666666,-3.33559475,0.007454166666666667,-0.0009315833333333332,0.00320425,-4.908333333333334,-33.89166791666667,-88.350001,Unknown
54,1534396012,0.295245,36.90530333,1.56440734875,-0.8743438720625001,-0.752960205125,3.0997137404375,-6.410782442875,-1.621183206,8.646663874999998,2.4644080416666667,-3.1270203333333333,0.015606916666666667,-0.011726374999999997,-0.001227249999999999,-4.466666666666667,-37.133334125000005,-85.20000141666668,Unknown
55,1534396013,0.295245,36.905305,1.566009521375,-0.873992919875,-0.753417968875,3.094465648875,-6.447519084125,-1.6517175571250002,8.887740749999999,1.5565311666666668,-2.9184459166666668,0.023759666666666665,-0.02252116666666666,-0.005658749999999998,-4.0249999999999995,-40.37500033333334,-82.05000183333334,Unknown
56,1534396014,0.295245,36.905305,1.5632629393750002,-0.875274658375,-0.751037597625,3.0877862595,-6.431297709875,-1.555343511375,8.852646083333333,1.2546365833333335,-4.275974083333333,0.02048725,-0.029918250000000004,-0.01857825,-5.091666666666667,-43.091667666666666,-78.37500125000001,Unknown
57,1534396015,0.295245,36.905305,1.5630950927500002,-0.8742675783124999,-0.751495361375,3.0539122136875,-6.4241412214375,-1.5553435114375,8.537391791666668,2.3613170833333332,-3.9954156249999997,0.006652999999999999,-0.009561791666666668,-0.009675416666666667,-4.699999999999999,-39.30833429166667,-82.71666808333335,Unknown
58,1534396016,0.295245,36.905305,1.5629272461250001,-0.8732604982499999,-0.751953125125,3.0200381678749997,-6.4169847330000005,-1.5553435115,8.2221375,3.4679975833333327,-3.714857166666666,-0.007181250000000001,0.010794666666666668,-0.0007725833333333326,-4.308333333333333,-35.52500091666667,-87.05833491666668,Unknown
59,1534396017,0.2952508335,36.905313335,1.5629882815,-0.8728027345,-0.75518798825,3.0896946565,-6.30916030525,-1.5935114502499999,8.252047583333331,3.821337833333333,-3.370290666666667,-0.0002612499999999999,0.00011366666666666773,-0.007567666666666667,-2.6083333333333334,-34.258334,-86.71666633333332,Unknown
60,1534396018,0.295256667,36.90532167,1.5620574952500001,-0.8734436036875,-0.754241943375,3.10830152675,-6.3802480914999995,-1.609255725125,7.983054541666665,4.391029,-3.1696923750000003,-0.0020055000000000003,0.0026476250000000007,-0.00302825,-1.675,-32.77916725,-87.60416683333332,Unknown
61,1534396019,0.29525999999999997,36.90532833,1.5611267090000003,-0.8740844728749999,-0.7532958984999999,3.126908397,-6.451335877749999,-1.625,7.7140615,4.9607201666666665,-2.9690940833333337,-0.003749750000000001,0.005181583333333334,0.0015111666666666665,-0.7416666666666667,-31.3000005,-88.49166733333334,Unknown
62,1534396020,0.29525999999999997,36.90532833,1.563232421875,-0.8721313476249999,-0.75537109375,3.0238549618749997,-6.372137404625,-1.59064885475,7.5836525,5.200800166666667,-2.62532525,0.007249333333333334,0.005340499999999999,-0.002329250000000001,1.3916666666666666,-31.47500058333333,-87.05833516666668,Unknown
63,1534396021,0.29525999999999997,36.90532833,1.56285095225,-0.8722229004375,-0.754348754875,3.076812977125,-6.378339694687499,-1.5701335876874998,8.256035708333332,3.5589250000000003,-2.9968109583333336,0.06039895833333333,-0.04302529166666667,-0.001795249999999999,0.4458333333333333,-36.60416720833333,-81.28750108333334,Unknown
64,1534396022,0.29525999999999997,36.90532833,1.562469482625,-0.87231445325,-0.7533264159999999,3.129770992375,-6.3845419847499985,-1.5496183206249998,8.928418916666665,1.9170498333333335,-3.368296666666667,0.11354858333333333,-0.09139108333333333,-0.0012612499999999974,-0.5,-41.73333383333333,-75.516667,Unknown
65,1534396023,0.2952666665,36.905339165,1.5626831055000001,-0.87408447275,-0.75592041025,3.1145038167499997,-6.417938931499999,-1.6221374045,6.482156416666666,-1.0201400833333334,-6.360521333333334,0.17177175,0.03747449999999999,-0.014373916666666672,8.750000083333333,-38.35000083333334,-60.55833466666667,Unknown
66,1534396024,0.295273333,36.90535,1.560791015625,-0.8725585938749999,-0.75335693375,3.034351145125,-6.4064885495,-1.68606870225,8.000801083333332,-5.808975666666668,-3.7124645,0.010442416666666664,0.024929916666666663,-0.04023566666666666,6.29166675,-19.19166708333334,-44.62500133333333,Unknown
67,1534396025,0.295273333,36.90535,1.5625610352500001,-0.873413086,-0.75610351575,3.1259541985,-6.37977099225,-1.5534351145,8.32303475,-4.905286499999999,-2.1332014166666666,0.01433983333333333,0.010180999999999997,0.006851833333333335,7.658333333333332,-9.400000166666667,-46.95000075000001,Unknown
68,1534396026,0.295273333,36.90535,1.56323242175,-0.87255859375,-0.7540893555,3.09923664125,-6.482824427500001,-1.5076335875,8.930811833333335,-3.5286158333333333,-2.422334166666667,-0.055041416666666655,0.022475666666666668,-0.0120445,4.7250000000000005,-13.641666916666665,-43.82500091666666,Unknown
69,1534396027,0.29527583300000004,36.905358335,1.562988281125,-0.873138427625,-0.753692627125,3.1049618321250003,-6.334923664125,-1.5887404579999997,9.069994166666666,0.5208375,-2.6719853333333337,0.06825658333333333,0.011851416666666665,-0.04234916666666667,6.29166675,-26.60000066666667,-46.466667916666665,Unknown
70,1534396028,0.295278333,36.90536667,1.5640411376875,-0.8727111815625,-0.7547302248125,3.0687022900625003,-6.3993320610625,-1.5787213740625,9.175079041666665,-1.4971094583333335,-2.13958225,0.03646904166666666,0.0002556249999999972,-0.029168291666666665,6.625000083333334,-14.116667000000001,-48.20833433333334,Unknown
71,1534396029,0.29528000000000004,36.90537,1.5650939942500002,-0.8722839355,-0.7557678225,3.032442748,-6.463740458,-1.568702290125,9.280163916666664,-3.515056416666667,-1.6071791666666666,0.0046814999999999956,-0.01134016666666667,-0.015987416666666667,6.958333416666668,-1.6333333333333335,-49.95000075000001,Unknown
72,1534396030,0.29528000000000004,36.90537,1.5589599610000002,-0.873474121,-0.75500488275,3.07633587775,-6.3377862597500005,-1.63740458025,9.592427083333334,1.0699905833333334,-1.4763715833333337,-0.07149483333333333,0.013510333333333334,-0.036463249999999996,1.1833333333333333,-17.416666833333334,-40.05833416666667,Unknown
73,1534396031,0.29528000000000004,36.90537,1.5612182620000001,-0.87408447275,-0.7603149415,3.1335877859999997,-6.324427481,-1.6717557250000001,9.787442333333335,1.1589237499999998,-0.32741783333333335,0.04283783333333333,0.010385750000000004,-0.001829416666666666,-3.225,-7.575000083333332,-41.300001583333334,Unknown
74,1534396032,0.2952833335,36.905373335,1.5594177246249998,-0.8728027345,-0.7559509278750001,3.0047709924999997,-6.4408396945,-1.628816793875,9.7643115,1.81256325,-0.3864408333333334,0.01613533333333333,0.010692333333333333,-0.0025453333333333348,-5.291666666666667,-3.8750000000000004,-43.05000158333334,Unknown
75,1534396033,0.295286667,36.90537667,1.5602416993125,-0.8726043701874999,-0.75559997575,3.0505725190625004,-6.448950381625,-1.5916030534375,9.770293583333334,1.8683956666666668,-0.283350125,0.011913916666666666,0.006721041666666667,4.5416666666665394e-05,-6.379166666666666,-3.5041666666666664,-43.26250116666667,Unknown
76,1534396034,0.295288333,36.90537667,1.5610656739999997,-0.8724060058749998,-0.755249023625,3.0963740456250006,-6.457061068750001,-1.5543893130000002,9.776275666666667,1.9242280833333336,-0.18025941666666664,0.0076925000000000006,0.00274975,0.0026361666666666656,-7.466666666666666,-3.133333333333333,-43.47500075,Unknown
77,1534396035,0.29529083300000003,36.905378335,1.5618286132500003,-0.876525879,-0.7591552735,3.1106870227500005,-6.3606870230000006,-1.5820610687499999,9.729217083333333,1.8169498333333334,-0.22691933333333336,-0.0065905,0.0010907500000000001,0.007294916666666668,-6.1499999999999995,-3.2750000000000004,-43.675000833333335,Unknown
78,1534396036,0.295293333,36.90538,1.56451416,-0.87536621125,-0.75390625,3.14694656475,-6.38549618325,-1.566793893,9.779865000000001,1.6000006666666664,-0.30667991666666666,0.0026474166666666664,0.00242025,0.003033833333333333,-6.050000000000001,-4.191666666666667,-43.083334083333334,Unknown
79,1534396037,0.295293333,36.90538,1.5612182615,-0.87426757825,-0.75756835925,3.11641221375,-6.326335878,-1.49236641225,9.793025333333333,1.4508480833333335,-0.3322036666666667,0.0019315833333333344,-0.0003408333333333336,0.0008976666666666664,-5.5,-3.8333333333333335,-43.07500050000001,Unknown
80,1534396038,0.29529416649999995,36.9053775,1.563751220625,-0.8732299806249999,-0.752319336,3.016221374,-6.386450381625,-1.680343511375,9.755538083333334,1.5808579999999999,-0.38564325000000005,0.0013634166666666673,0.004795083333333333,0.000488583333333333,-4.575,-4.1916666666666655,-42.775001583333335,Unknown
81,1534396039,0.295295,36.905375,1.563018798875,-0.873733520625,-0.7550048829375,3.07919847325,-6.38263358775,-1.6474236640625,9.719246958333333,0.5916252916666666,-0.6803592083333334,-0.01715791666666666,-0.014635333333333334,0.016226208333333332,-1.6166666666666667,-13.395833499999998,-41.170834541666665,Unknown
82,1534396040,0.2953,36.90537667,1.562286377125,-0.8742370606250001,-0.757690429875,3.1421755725,-6.378816793874999,-1.61450381675,9.682955833333333,-0.3976074166666667,-0.9750751666666667,-0.03567924999999999,-0.03406575,0.03196383333333333,1.3416666666666668,-22.60000033333333,-39.5666675,Unknown
83,1534396041,0.2953,36.90537417,1.5631713867500001,-0.87133789075,-0.75656127925,3.0734732825,-6.5229007635,-1.5973282443749999,10.145966750000001,1.0317053333333333,-1.0285149166666667,-0.12200275,0.044428583333333334,0.031281750000000004,1.2166665833333328,-36.56666741666667,-46.71666791666667,Unknown
84,1534396042,0.2953,36.90537167,1.5625610352500001,-0.871826172,-0.7542877196875,3.10114503825,-6.472328244374999,-1.6288167938749998,9.784451208333333,2.0773687916666668,-0.43210383333333335,-0.076290125,0.04066754166666667,0.03948008333333334,0.6124999999999996,-36.429167375000006,-43.625000750000005,Unknown
85,1534396043,0.295311667,36.90538333,1.5619506837500001,-0.8723144532499999,-0.752014160125,3.1288167939999996,-6.42175572525,-1.6603053433749997,9.422935666666667,3.12303225,0.16430725000000004,-0.030577500000000004,0.036906499999999995,0.047678416666666674,0.008333416666666352,-36.29166733333334,-40.53333358333334,Unknown
86,1534396044,0.295311667,36.90538333,1.5619812013125,-0.8721923829374999,-0.75428771975,3.1116412213749998,-6.406488549624999,-1.634064885375,9.577272625,2.5509482083333332,-0.11764712499999998,-0.011800375000000002,0.014805791666666663,0.024202750000000006,0.27916670833333324,-34.858334000000006,-36.92500033333334,Unknown
87,1534396045,0.295315,36.90538667,1.562011718875,-0.8720703126249999,-0.756561279375,3.09446564875,-6.391221374,-1.607824427375,9.731609583333334,1.9788641666666662,-0.3996015,0.006976750000000001,-0.007294916666666667,0.000727083333333334,0.5500000000000002,-33.42500066666667,-33.316667083333336,Unknown
