TIMESTAM,Latitude,Longitude
1534397281,0.336235,36.90741667
1534397282,0.336275,36.90746167
1534397285,0.33637,36.907555
1534397286,0.336398333,36.90758333
1534397288,0.336451667,36.90763333
1534397289,0.336476667,36.90766333
1534397292,0.336538333,36.90773667
1534397293,0.336553333,36.90775833
1534397296,0.336578333,36.90781333
1534397297,0.336588333,36.90782667
1534397298,0.336598333,36.90784667
1534397299,0.336608333,36.90786833
1534397302,0.33666,36.907925
1534397303,0.33668,36.907945
1534397304,0.33671,36.90797
1534397305,0.336738333,36.90799167
1534397306,0.336768333,36.90802667
1534397307,0.336798333,36.90806
1534397309,0.336855,36.90813333
1534397310,0.336883333,36.90816833
1534397313,0.336983333,36.908275
1534397314,0.337021667,36.90830667
1534397317,0.33715,36.90841167
1534397318,0.337203333,36.90845
1534397319,0.337255,36.908485
1534397320,0.33731,36.90852
1534397323,0.337493333,36.90867167
1534397324,0.337566667,36.90873
1534397325,0.337641667,36.90879333
1534397326,0.337715,36.908855
1534397327,0.337791667,36.90891833
1534397328,0.337868333,36.90898833
1534397330,0.338031667,36.90912167
1534397331,0.338111667,36.909185
1534397332,0.338191667,36.90925167
1534397333,0.338275,36.90932167
1534397334,0.338353333,36.90938667
1534397335,0.338431667,36.90944833
1534397338,0.338645,36.90961833
1534397339,0.338716667,36.90966333
1534397340,0.338788333,36.909705
1534397341,0.33886,36.90974167
1534397344,0.339068333,36.90985167
1534397345,0.33914,36.90988667
1534397346,0.339211667,36.90992
1534397347,0.339285,36.90995833
1534397348,0.339353333,36.90999333
1534397349,0.339418333,36.91002833
1534397351,0.339526667,36.9101
1534397352,0.339573333,36.91012833
1534397355,0.339681667,36.91019833
1534397356,0.339703333,36.91021333
1534397359,0.33974,36.91023333
1534397360,0.339746667,36.91023833
1534397363,0.339746667,36.91024333
1534397364,0.339748333,36.91024167
1534397365,0.339741667,36.910235
1534397366,0.339741667,36.91023167
1534397367,0.339738333,36.91023
1534397368,0.339733333,36.91022667
1534397369,0.339728333,36.91022333
1534397370,0.339725,36.91022167
1534397372,0.339723333,36.910225
1534397373,0.339725,36.91022667
1534397374,0.339726667,36.91022667
1534397375,0.339728333,36.910225
1534397376,0.33973,36.910225
1534397377,0.33973,36.910225
1534397380,0.339726667,36.91022
1534397381,0.339726667,36.91022
1534397384,0.339721667,36.91022
1534397385,0.339718333,36.91021667
1534397386,0.339716667,36.91021333
1534397387,0.339716667,36.91021167
1534397390,0.339716667,36.91021
1534397391,0.339716667,36.91021
1534397394,0.339748333,36.910225
1534397395,0.339768333,36.91023667
1534397397,0.339805,36.91025667
1534397398,0.339815,36.91026167
1534397401,0.33986,36.910295
1534397402,0.33989,36.910315
1534397403,0.339928333,36.91034167
1534397404,0.339965,36.910365
1534397405,0.34001,36.91039167
1534397406,0.34006,36.910415
1534397407,0.340111667,36.91043667
1534397408,0.340166667,36.91046167
1534397411,0.340335,36.91054
1534397412,0.340391667,36.91056333
1534397415,0.340546667,36.91064
1534397416,0.340603333,36.91066833
1534397418,0.340723333,36.91073167
1534397419,0.34079,36.91076167
1534397420,0.340861667,36.91079
1534397422,0.341005,36.91085
1534397423,0.341076667,36.91088
1534397424,0.341148333,36.91090833
1534397425,0.341218333,36.91093667
1534397426,0.341286667,36.91096333
1534397427,0.341356667,36.91099333
1534397428,0.341423333,36.911025
1534397429,0.341488333,36.91106333
1534397432,0.341683333,36.91117333
1534397433,0.341743333,36.91121
1534397436,0.34193,36.91128833
1534397437,0.34199,36.91131167
1534397439,0.342111667,36.91135333
1534397440,0.342166667,36.91137
1534397443,0.34232,36.91140833
1534397444,0.342371667,36.911415
1534397447,0.342501667,36.911425
1534397448,0.342535,36.911435
1534397449,0.342556667,36.91144333
1534397450,0.342573333,36.91144833
1534397453,0.342588333,36.91146
1534397454,0.34259,36.91146333
1534397455,0.342591667,36.91146333
1534397456,0.342588333,36.91146167
1534397457,0.342588333,36.91146167
1534397458,0.342586667,36.91146
1534397460,0.342583333,36.91146167
1534397461,0.342583333,36.91146167
1534397464,0.342578333,36.911465
1534397465,0.342578333,36.911465
1534397466,0.342576667,36.91146667
1534397467,0.342576667,36.91147
1534397468,0.342575,36.91147167
1534397469,0.342575,36.911475
1534397470,0.342573333,36.911475
1534397471,0.342571667,36.911475
1534397472,0.342571667,36.91147333
1534397473,0.34257,36.91147167
1534397474,0.34257,36.91146833
1534397475,0.342568333,36.91146667
1534397476,0.34257,36.91146667
1534397477,0.342571667,36.911465
1534397478,0.342573333,36.91146167
1534397479,0.342578333,36.91146167
1534397481,0.342588333,36.91146333
1534397482,0.342591667,36.911465
1534397483,0.342593333,36.91146667
1534397485,0.342593333,36.91146833
1534397486,0.342591667,36.91146833
1534397489,0.342588333,36.91146833
1534397490,0.342586667,36.91147
1534397491,0.342588333,36.91147
1534397492,0.34259,36.91147
1534397495,0.342615,36.91146833
1534397496,0.342628333,36.91146667
1534397497,0.342648333,36.91146667
1534397498,0.342671667,36.91146667
1534397499,0.342701667,36.91147167
1534397500,0.342733333,36.91147
1534397502,0.34279,36.91147167
1534397503,0.342818333,36.91147167
1534397504,0.342843333,36.911475
1534397506,0.342901667,36.91149
1534397507,0.342961667,36.91151167
1534397510,0.34314,36.91156667
1534397511,0.343211667,36.91159167
1534397514,0.343408333,36.911665
1534397515,0.343468333,36.91169167
1534397516,0.343521667,36.91171667
1534397517,0.343565,36.91173833
1534397518,0.34359,36.91175333
1534397519,0.343598333,36.911755
1534397520,0.343603333,36.91175667
1534397521,0.343601667,36.91176167
1534397523,0.34359,36.91175167
1534397524,0.343578333,36.91174333
1534397527,0.343556667,36.91172667
1534397528,0.343551667,36.911725
1534397531,0.343551667,36.91172167
1534397532,0.343551667,36.91172
1534397535,0.343555,36.91172167
1534397536,0.343556667,36.91172167
1534397537,0.343558333,36.91172167
1534397538,0.343558333,36.91172
1534397540,0.343558333,36.91172167
1534397541,0.343558333,36.91172167
1534397542,0.343556667,36.91172167
1534397543,0.343555,36.91172167
1534397544,0.343553333,36.91172
1534397545,0.343553333,36.91172
1534397546,0.343553333,36.91172
1534397547,0.343555,36.91172
1534397548,0.343555,36.91172
1534397549,0.343555,36.91172
1534397550,0.343555,36.91172
1534397551,0.343556667,36.91172
1534397552,0.343555,36.91171833
1534397553,0.343553333,36.91171667
1534397554,0.343551667,36.911715
1534397555,0.34355,36.911715
1534397556,0.343548333,36.911715
1534397557,0.343548333,36.91171667
1534397558,0.34355,36.91171833
1534397559,0.343548333,36.91172
1534397560,0.343546667,36.91172
1534397561,0.343545,36.91171667
1534397562,0.343543333,36.91171333
1534397566,0.343538333,36.91170833
1534397567,0.343538333,36.91171
1534397569,0.343536667,36.91171333
1534397570,0.343538333,36.91171667
1534397573,0.343538333,36.91172667
1534397574,0.343538333,36.91172833
1534397575,0.343536667,36.91173
1534397577,0.343533333,36.91172833
1534397578,0.343533333,36.91172667
1534397579,0.343531667,36.91172667
1534397580,0.34353,36.91172667
1534397582,0.34353,36.91172333
1534397583,0.343528333,36.91172333
1534397584,0.343525,36.91172333
1534397587,0.34352,36.91172667
1534397588,0.34352,36.911725
1534397590,0.343518333,36.91172333
1534397591,0.343516667,36.91172333
1534397594,0.343511667,36.911725
1534397595,0.343511667,36.911725
1534397598,0.34351,36.91172
1534397599,0.343508333,36.91172
1534397600,0.343505,36.91172
1534397601,0.343501667,36.91172
1534397604,0.343491667,36.91171833
1534397605,0.34349,36.91171833
1534397606,0.343488333,36.91171667
1534397607,0.343485,36.91171667
1534397608,0.343483333,36.911715
1534397609,0.343481667,36.91171333
1534397611,0.343481667,36.91171167
1534397612,0.343481667,36.91171
1534397613,0.343481667,36.91171
1534397614,0.343481667,36.91171
1534397615,0.343483333,36.91171
1534397616,0.343483333,36.91171
1534397619,0.343481667,36.91170667
1534397620,0.343481667,36.91170667
1534397621,0.34348,36.91170833
1534397622,0.34348,36.91171167
1534397625,0.343483333,36.91172167
1534397626,0.343485,36.911725
1534397627,0.343486667,36.911725
1534397628,0.343488333,36.911725
1534397629,0.343488333,36.91172667
1534397630,0.343488333,36.91172667
1534397632,0.343485,36.91172333
1534397633,0.343483333,36.91172
1534397634,0.34348,36.91171833
1534397635,0.343476667,36.91171667
1534397636,0.343475,36.91171333
1534397637,0.343471667,36.91171333
1534397640,0.34347,36.91172333
1534397641,0.34347,36.91172833
1534397642,0.343471667,36.91173
1534397643,0.343473333,36.91173167
1534397646,0.343475,36.91174
1534397647,0.343475,36.91174167
1534397648,0.343475,36.91174333
1534397649,0.343473333,36.91174333
1534397650,0.343473333,36.91174167
1534397651,0.343471667,36.91174
1534397653,0.34347,36.911745
1534397654,0.343468333,36.91174667
1534397655,0.343468333,36.91174667
1534397657,0.343468333,36.911745
1534397658,0.343468333,36.911745
1534397661,0.343456667,36.911735
1534397662,0.343453333,36.91173167
1534397663,0.34345,36.91172833
1534397665,0.343443333,36.911725
1534397666,0.343441667,36.91172667
1534397667,0.34344,36.91172833
1534397668,0.34344,36.91172833
1534397669,0.34344,36.91172833
1534397670,0.343443333,36.91172667
1534397671,0.343446667,36.91172667
1534397672,0.343448333,36.911725
1534397674,0.343451667,36.91172167
1534397675,0.343453333,36.91172333
1534397676,0.343453333,36.911725
1534397678,0.343456667,36.91173333
1534397679,0.343461667,36.911735
1534397682,0.343465,36.91173333
1534397683,0.343465,36.91173333
1534397684,0.343465,36.91173167
1534397685,0.343466667,36.91173167
1534397686,0.34347,36.91173167
1534397687,0.343475,36.91173333
1534397688,0.343481667,36.911735
1534397689,0.343511667,36.91173
1534397692,0.343611667,36.91175167
1534397693,0.343641667,36.91175333
1534397696,0.343751667,36.911795
1534397697,0.343791667,36.91181833
1534397699,0.343898333,36.911905
1534397700,0.343955,36.91194833
1534397703,0.344146667,36.91209
1534397704,0.344208333,36.91213833
1534397705,0.344268333,36.912185
1534397706,0.34433,36.91223
1534397707,0.344391667,36.912275
1534397708,0.34446,36.91232333
1534397709,0.344531667,36.91237167
1534397710,0.344608333,36.91242667
1534397713,0.344843333,36.91258167
1534397714,0.344921667,36.912635
1534397715,0.345,36.91268833
1534397717,0.345141667,36.91277833
1534397718,0.345208333,36.91282333
1534397720,0.345341667,36.91292167
1534397721,0.34541,36.91297167
1534397724,0.34561,36.91311833
1534397725,0.345686667,36.91317
1534397726,0.345763333,36.91322167
1534397728,0.345915,36.913315
1534397729,0.345988333,36.91337
1534397730,0.346058333,36.91342333
1534397731,0.346125,36.91346667
1534397734,0.346316667,36.91352
1534397735,0.346373333,36.91353167
1534397738,0.34654,36.91358667
1534397739,0.346591667,36.9136
1534397741,0.34668,36.91362667
1534397742,0.346713333,36.91364833
1534397746,0.346698333,36.91366833
1534397749,0.346681667,36.91368167
1534397750,0.346676667,36.91368167
1534397751,0.346676667,36.913685
1534397752,0.346676667,36.91368667
1534397755,0.346678333,36.91368833
1534397756,0.346678333,36.91368833
1534397757,0.346678333,36.91368833
1534397758,0.346678333,36.91368833
1534397759,0.346678333,36.91368667
1534397760,0.346678333,36.913685
1534397762,0.346676667,36.913685
1534397763,0.346675,36.91368667
1534397766,0.34667,36.913695
1534397767,0.346668333,36.91369667
1534397768,0.346666667,36.91369667
1534397769,0.346666667,36.91369667
1534397770,0.346665,36.913695
1534397771,0.346665,36.913695
1534397772,0.346661667,36.91369833
1534397773,0.34666,36.9137
1534397774,0.34666,36.9137
1534397776,0.346658333,36.9137
1534397777,0.346656667,36.9137
1534397778,0.346655,36.91370167
1534397779,0.346656667,36.91369667
1534397780,0.346656667,36.913695
1534397781,0.346656667,36.913695
1534397783,0.34666,36.91369833
1534397784,0.34666,36.9137
1534397785,0.34666,36.9137
1534397786,0.346661667,36.91369833
1534397788,0.346661667,36.91369667
1534397789,0.34666,36.91369667
1534397790,0.34666,36.91369667
1534397791,0.346658333,36.91369833
1534397792,0.346656667,36.9137
1534397793,0.346653333,36.9137
1534397794,0.346653333,36.91370167
1534397795,0.346651667,36.91370167
1534397796,0.346651667,36.91370167
1534397797,0.346651667,36.91370333
1534397798,0.346655,36.913705
1534397799,0.346655,36.91370833
1534397800,0.346655,36.91370833
1534397801,0.346653333,36.91370667
1534397802,0.346653333,36.91370833
1534397804,0.346655,36.91371333
1534397805,0.346655,36.91371667
1534397808,0.346653333,36.91372333
1534397809,0.34665,36.91372667
1534397810,0.34665,36.91372667
1534397811,0.34665,36.913725
1534397812,0.346648333,36.913725
1534397813,0.346648333,36.91372333
1534397814,0.346646667,36.91372167
1534397815,0.346648333,36.91372
1534397817,0.346653333,36.91371667
1534397818,0.346653333,36.91372
1534397819,0.346653333,36.91372333
1534397820,0.346658333,36.91372333
1534397821,0.34666,36.91372333
1534397822,0.34666,36.91372167
1534397823,0.34666,36.91372167
1534397825,0.34666,36.91371667
1534397826,0.346661667,36.91371667
1534397828,0.346661667,36.91371667
1534397829,0.346663333,36.91371333
1534397830,0.346663333,36.91371167
1534397833,0.346665,36.91371167
1534397834,0.346665,36.91371
1534397837,0.346666667,36.91371333
1534397838,0.346666667,36.91371667
1534397839,0.346665,36.91372
1534397840,0.346661667,36.91372333
1534397843,0.346658333,36.91372667
1534397844,0.346658333,36.91372333
1534397847,0.346655,36.913715
1534397848,0.346656667,36.91371333
1534397850,0.346658333,36.91371
1534397851,0.346658333,36.91371
1534397854,0.346661667,36.91370833
1534397855,0.346663333,36.91371
1534397856,0.346665,36.91371
1534397857,0.346665,36.91371167
1534397858,0.346665,36.91371167
1534397859,0.346663333,36.91371167
1534397860,0.346665,36.91371167
1534397861,0.346665,36.91371
1534397863,0.346663333,36.913705
1534397864,0.346661667,36.91370333
1534397865,0.346661667,36.91370333
1534397866,0.346661667,36.91370333
1534397868,0.34666,36.91370333
1534397869,0.346658333,36.91370333
1534397871,0.346658333,36.913705
1534397872,0.346658333,36.913705
1534397873,0.346658333,36.913705
1534397874,0.346656667,36.913705
1534397875,0.346656667,36.913705
1534397876,0.346656667,36.913705
1534397877,0.346656667,36.91370333
1534397878,0.346655,36.91370333
1534397879,0.346655,36.91370333
1534397880,0.346653333,36.91370167
1534397881,0.346651667,36.9137
1534397882,0.34665,36.9137
1534397884,0.346648333,36.91369833
1534397885,0.346648333,36.91369833
1534397886,0.346648333,36.91369667
1534397887,0.346648333,36.91369667
1534397889,0.34665,36.91369667
1534397890,0.34665,36.913695
1534397892,0.34665,36.91369333
1534397893,0.34665,36.91369167
1534397896,0.346651667,36.91368833
1534397897,0.346651667,36.91368833
1534397898,0.346653333,36.91368667
1534397900,0.346653333,36.91368667
1534397901,0.346653333,36.913685
1534397902,0.346653333,36.913685
1534397903,0.346653333,36.91368333
1534397906,0.346655,36.91368
1534397907,0.346655,36.91368
1534397908,0.346653333,36.91368
1534397909,0.346655,36.91368
1534397912,0.346656667,36.91367833
1534397913,0.346656667,36.91367667
1534397915,0.346658333,36.913675
1534397916,0.34666,36.913675
1534397917,0.346661667,36.913675
1534397918,0.346663333,36.913675
1534397919,0.346663333,36.913675
1534397920,0.346665,36.91367667
1534397921,0.346663333,36.91367667
1534397922,0.346663333,36.91367833
1534397923,0.346663333,36.91367833
1534397924,0.346663333,36.91367833
1534397927,0.346663333,36.91367667
1534397928,0.346663333,36.913675
1534397929,0.346663333,36.913675
1534397930,0.346661667,36.913675
1534397931,0.346661667,36.91367333
1534397932,0.346663333,36.91367333
1534397934,0.346663333,36.91367333
1534397935,0.346663333,36.91367333
1534397936,0.346665,36.91367333
1534397937,0.346665,36.91367333
1534397938,0.346666667,36.91367333
1534397939,0.346666667,36.91367333
1534397942,0.34667,36.91367333
1534397943,0.346671667,36.91367167
1534397944,0.346671667,36.91367167
1534397945,0.346673333,36.91367167
1534397947,0.346673333,36.91367
1534397948,0.346673333,36.91367
1534397949,0.346673333,36.91367
1534397950,0.346673333,36.91367167
1534397951,0.346673333,36.91367167
1534397952,0.346673333,36.91367
1534397953,0.346673333,36.91367
1534397955,0.346671667,36.91367167
1534397956,0.346671667,36.91367167
1534397957,0.34667,36.91367167
1534397958,0.34667,36.91367167
1534397959,0.34667,36.91367167
1534397960,0.34667,36.91367167
1534397961,0.34667,36.91367333
1534397962,0.34667,36.91367333
1534397963,0.34667,36.91367333
1534397964,0.34667,36.913675
1534397965,0.34667,36.913675
1534397966,0.34667,36.913675
1534397967,0.34667,36.91367667
1534397968,0.34667,36.91367667
1534397969,0.34667,36.91367667
1534397970,0.346668333,36.913675
1534397971,0.346668333,36.913675
1534397972,0.346666667,36.913675
1534397973,0.346666667,36.913675
1534397974,0.346665,36.913675
1534397980,0.346661667,36.91367667
1534397981,0.346663333,36.91367667
1534397982,0.346663333,36.91367667
1534397983,0.346663333,36.91367667
1534397984,0.346661667,36.91367667
1534397985,0.346661667,36.91367667
1534397986,0.346661667,36.91367667
1534397987,0.346661667,36.91367667
1534397988,0.346661667,36.91367833
1534397989,0.346661667,36.91367667
1534397990,0.346661667,36.91367667
1534397991,0.346661667,36.91367667
1534397994,0.346665,36.913675
1534397995,0.346666667,36.913675
1534397998,0.346668333,36.913675
1534397999,0.346668333,36.91367667
1534398001,0.346668333,36.91367833
1534398002,0.346668333,36.91367833
1534398005,0.34667,36.91367667
1534398006,0.34667,36.91367667
1534398009,0.34667,36.91367333
1534398010,0.34667,36.91367167
1534398011,0.34667,36.91367
1534398012,0.346668333,36.91366833
1534398014,0.346666667,36.91366667
1534398015,0.346665,36.91366667
1534398016,0.346665,36.91366667
1534398017,0.346665,36.913665
1534398019,0.346663333,36.913665
1534398020,0.346661667,36.913665
1534398022,0.346661667,36.91366667
1534398023,0.346661667,36.91366667
1534398026,0.346661667,36.91367
1534398027,0.346663333,36.91367
1534398028,0.346663333,36.91367167
1534398029,0.346663333,36.91367167
1534398030,0.346663333,36.91367
1534398031,0.346665,36.91367
1534398032,0.346665,36.91367
1534398033,0.346665,36.91367
1534398036,0.346665,36.91367
1534398038,0.346665,36.91366833
1534398039,0.346663333,36.91366667
1534398040,0.346663333,36.91366667
1534398041,0.346663333,36.913665
1534398043,0.346661667,36.913665
1534398044,0.346661667,36.913665
1534398047,0.34666,36.91366667
1534398048,0.34666,36.91366667
1534398051,0.34666,36.91367
1534398052,0.34666,36.91367
1534398053,0.34666,36.91366833
1534398054,0.34666,36.91367
1534398057,0.34666,36.91367
1534398058,0.34666,36.91367
1534398059,0.346658333,36.91367
1534398060,0.346658333,36.91367
1534398061,0.346658333,36.91367167
1534398062,0.346658333,36.91367
1534398064,0.346658333,36.91367
1534398065,0.346658333,36.91367
1534398069,0.34666,36.91367
1534398070,0.34666,36.91367
1534398072,0.346661667,36.91367
1534398073,0.346661667,36.91367
1534398075,0.346661667,36.91367333
1534398076,0.346661667,36.91367333
1534398078,0.346661667,36.91367333
1534398079,0.346661667,36.91367333
1534398080,0.34666,36.91367333
1534398081,0.34666,36.91367333
1534398082,0.34666,36.91367333
1534398083,0.34666,36.91367333
1534398084,0.346658333,36.91367333
1534398085,0.34666,36.913675
1534398086,0.34666,36.913675
1534398088,0.34666,36.913675
1534398090,0.34666,36.91367667
1534398091,0.34666,36.91367667
1534398093,0.34666,36.91367667
1534398094,0.34666,36.91367667
1534398096,0.346658333,36.91367833
1534398097,0.346658333,36.91367833
1534398099,0.346656667,36.91367833
1534398100,0.346656667,36.91367833
1534398101,0.346656667,36.91367833
1534398102,0.346655,36.91367833
1534398103,0.346653333,36.91367833
1534398104,0.346653333,36.91367833
1534398106,0.346653333,36.91367833
1534398107,0.346653333,36.91367833
1534398108,0.346653333,36.91367833
1534398109,0.346651667,36.91367833
1534398111,0.346651667,36.91367833
1534398112,0.346653333,36.91367833
1534398114,0.346653333,36.91368167
1534398115,0.346653333,36.91368167
1534398116,0.346655,36.91368333
1534398117,0.346653333,36.913685
1534398118,0.346653333,36.91368667
1534398119,0.346653333,36.91368667
1534398120,0.346653333,36.91368667
1534398121,0.346653333,36.91368833
1534398122,0.346653333,36.91368833
1534398123,0.346653333,36.91368833
1534398124,0.346653333,36.91368833
1534398125,0.346653333,36.91368833
1534398127,0.346655,36.91368833
1534398128,0.346656667,36.91369
1534398129,0.346656667,36.91369
1534398130,0.346658333,36.91369
1534398132,0.346658333,36.91369
1534398133,0.34666,36.91369
1534398135,0.34666,36.91369167
1534398136,0.34666,36.91369167
1534398139,0.346661667,36.91369167
1534398140,0.346661667,36.91369167
1534398141,0.34666,36.91369167
1534398142,0.34666,36.91369167
1534398145,0.346661667,36.91369333
1534398146,0.346661667,36.91369333
1534398149,0.346661667,36.91369333
1534398150,0.346663333,36.91369333
1534398153,0.346665,36.91369167
1534398154,0.346665,36.91369
1534398156,0.346666667,36.91369
1534398157,0.346666667,36.91368833
1534398160,0.346668333,36.91368833
1534398161,0.346668333,36.91368833
1534398162,0.346668333,36.91368833
1534398163,0.34667,36.91368833
1534398165,0.34667,36.91369
1534398166,0.34667,36.91369
1534398167,0.346668333,36.91369167
1534398168,0.346668333,36.91369
1534398170,0.346666667,36.91369167
1534398171,0.346666667,36.91369333
1534398172,0.346666667,36.91369333
1534398175,0.346668333,36.913695
1534398176,0.346668333,36.913695
1534398177,0.346668333,36.913695
1534398178,0.346668333,36.913695
1534398181,0.346666667,36.91369667
1534398182,0.346665,36.91369667
1534398183,0.346665,36.913695
1534398184,0.346663333,36.913695
1534398186,0.346663333,36.91369333
1534398187,0.346663333,36.91369167
1534398188,0.346663333,36.91369
1534398189,0.346663333,36.91369
1534398191,0.34666,36.91368833
1534398192,0.34666,36.91368667
1534398194,0.346658333,36.913685
1534398195,0.346658333,36.913685
1534398196,0.346658333,36.91368333
1534398197,0.346658333,36.91368333
1534398198,0.346658333,36.91368167
1534398199,0.346658333,36.91368167
1534398202,0.346655,36.91367833
1534398203,0.346653333,36.91367833
1534398204,0.346653333,36.91367667
1534398205,0.346653333,36.91367667
1534398206,0.346651667,36.913675
1534398207,0.34665,36.913675
1534398208,0.34665,36.913675
1534398209,0.34665,36.913675
1534398210,0.34665,36.913675
1534398211,0.34665,36.913675
1534398212,0.34665,36.913675
1534398213,0.34665,36.91367667
1534398217,0.34665,36.91367667
1534398218,0.34665,36.91367833
1534398220,0.34665,36.91367833
1534398221,0.34665,36.91367833
1534398223,0.34665,36.91367667
1534398224,0.34665,36.91367667
1534398226,0.34665,36.91367667
1534398227,0.346651667,36.91367667
1534398229,0.346651667,36.91367667
1534398230,0.346651667,36.91367667
1534398231,0.346651667,36.91367667
1534398232,0.346651667,36.913675
1534398233,0.346651667,36.913675
1534398234,0.346651667,36.913675
1534398238,0.346651667,36.913675
1534398239,0.346653333,36.91367333
1534398241,0.346653333,36.91367333
1534398242,0.346653333,36.91367333
1534398244,0.346655,36.91367167
1534398245,0.346655,36.91367167
1534398247,0.346656667,36.91367167
1534398248,0.346656667,36.91367167
1534398250,0.346656667,36.91367
1534398251,0.346656667,36.91367
1534398252,0.346658333,36.91367
1534398253,0.346658333,36.91367
1534398255,0.346656667,36.91367
1534398256,0.346658333,36.91367
1534398260,0.34666,36.91367167
1534398261,0.34666,36.91367167
1534398262,0.34666,36.91367167
1534398263,0.34666,36.91367333
1534398265,0.34666,36.91367333
1534398266,0.34666,36.91367333
1534398269,0.34666,36.91367333
1534398270,0.34666,36.913675
1534398271,0.34666,36.913675
1534398272,0.34666,36.913675
1534398273,0.34666,36.91367667
1534398274,0.34666,36.91367667
1534398276,0.34666,36.91367833
1534398277,0.34666,36.91367833
1534398278,0.346661667,36.91367833
1534398279,0.346661667,36.91368
1534398281,0.346663333,36.91368
1534398282,0.346663333,36.91368
1534398283,0.346663333,36.91368167
1534398284,0.346661667,36.91368167
1534398286,0.34666,36.91368167
1534398287,0.34666,36.91368167
1534398288,0.34666,36.91368167
1534398289,0.34666,36.91368167
1534398290,0.346658333,36.91368167
1534398291,0.346658333,36.91368167
1534398292,0.346658333,36.91368333
1534398293,0.346658333,36.91368333
1534398295,0.346658333,36.91368333
1534398296,0.346658333,36.91368333
1534398298,0.346658333,36.91368333
1534398299,0.346656667,36.91368333
1534398302,0.346655,36.91368333
1534398303,0.346655,36.91368167
1534398304,0.346655,36.91368167
1534398305,0.346655,36.91368167
1534398307,0.346656667,36.91368333
1534398308,0.346656667,36.91368333
1534398311,0.346655,36.91368333
1534398312,0.346655,36.91368333
1534398313,0.346655,36.913685
1534398314,0.346653333,36.913685
1534398316,0.346653333,36.913685
1534398317,0.346653333,36.913685
1534398319,0.346653333,36.913685
1534398320,0.346653333,36.913685
1534398321,0.346653333,36.913685
1534398322,0.346653333,36.913685
1534398324,0.346653333,36.913685
1534398325,0.346653333,36.913685
1534398326,0.346653333,36.913685
1534398327,0.346653333,36.913685
1534398328,0.346653333,36.913685
1534398329,0.346653333,36.91368667
1534398332,0.346653333,36.91368667
1534398333,0.346653333,36.91368667
1534398334,0.346653333,36.91368833
1534398335,0.346651667,36.91368833
1534398337,0.346651667,36.91369
1534398338,0.346651667,36.91369
1534398340,0.346651667,36.91368833
1534398341,0.34665,36.91368833
1534398342,0.34665,36.91368833
1534398343,0.34665,36.91368833
1534398344,0.34665,36.91368833
1534398345,0.346648333,36.91368833
1534398347,0.346648333,36.91368833
1534398348,0.346648333,36.91368667
1534398349,0.346648333,36.91368667
1534398350,0.346648333,36.91368667
1534398351,0.346648333,36.91368833
1534398352,0.346648333,36.91368833
1534398353,0.346648333,36.91368833
1534398355,0.346648333,36.91369
1534398356,0.346648333,36.91369
1534398361,0.346645,36.91369333
1534398362,0.346645,36.913695
1534398368,0.346645,36.91369833
1534398369,0.346645,36.91369833
1534398371,0.346646667,36.9137
1534398372,0.346646667,36.91370167
1534398378,0.346648333,36.91369667
1534398379,0.346646667,36.913695
1534398380,0.346646667,36.91369667
1534398381,0.346646667,36.91369667
1534398382,0.346645,36.91369667
1534398383,0.346645,36.91369667
1534398385,0.346645,36.91369667
1534398386,0.346645,36.91369667
1534398387,0.346645,36.91369667
1534398388,0.346645,36.913695
1534398389,0.346645,36.913695
1534398390,0.346645,36.913695
1534398392,0.346645,36.91369333
1534398393,0.346645,36.91369333
1534398395,0.346645,36.91369333
1534398396,0.346645,36.91369333
1534398399,0.346645,36.91369167
1534398400,0.346645,36.91369167
1534398401,0.346645,36.91369167
1534398402,0.346645,36.91369167
1534398403,0.346645,36.91369167
1534398404,0.346645,36.91369167
1534398405,0.346645,36.91369167
1534398408,0.346645,36.91369167
1534398409,0.346645,36.91369333
1534398411,0.346645,36.91369333
1534398412,0.346645,36.91369333
1534398413,0.346645,36.913695
1534398414,0.346645,36.913695
1534398416,0.346645,36.913695
1534398417,0.346643333,36.91369667
1534398421,0.34664,36.91369667
1534398422,0.34664,36.913695
1534398424,0.34664,36.913695
1534398425,0.34664,36.913695
1534398426,0.34664,36.913695
1534398429,0.34664,36.913695
1534398430,0.34664,36.913695
1534398432,0.34664,36.913695
1534398433,0.34664,36.913695
1534398434,0.34664,36.913695
1534398435,0.34664,36.91369333
1534398437,0.34664,36.91369333
1534398438,0.34664,36.91369333
1534398443,0.34664,36.913695
1534398444,0.34664,36.913695
1534398446,0.346638333,36.913695
1534398447,0.346638333,36.91369333
1534398448,0.346638333,36.91369333
1534398449,0.346638333,36.91369167
1534398451,0.346636667,36.91369167
1534398452,0.346638333,36.91369167
1534398453,0.346638333,36.91369167
1534398454,0.346638333,36.91369
1534398455,0.34664,36.91369
1534398456,0.346641667,36.91369167
1534398458,0.346641667,36.91369
1534398459,0.346641667,36.91369
1534398463,0.346643333,36.91369
1534398464,0.346643333,36.91369
1534398465,0.346643333,36.91369
1534398467,0.346645,36.91368833
1534398468,0.346645,36.91368667
1534398469,0.346646667,36.913685
1534398472,0.346646667,36.913685
1534398473,0.346646667,36.913685
1534398475,0.346646667,36.913685
1534398476,0.346645,36.913685
1534398479,0.346645,36.91368667
1534398480,0.346645,36.91368667
1534398485,0.346643333,36.91368833
1534398486,0.346643333,36.91368833
