TIME,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1534397974,0.402587891,-0.498535156,0.783447266,3.312977099,-5.694656489,-1.954198473
1534397974,,,,,,
1534397975,0.395751953,-0.498779297,0.783691406,3.290076336,-6.282442748,-1.488549618
1534397975,0.402832031,-0.498046875,0.80078125,2.954198473,-6.20610687,-1.34351145
1534397975,0.395507813,-0.500976563,0.797119141,3.236641221,-6.374045802,-1.427480916
1534397975,0.404785156,-0.503417969,0.783691406,3.190839695,-6.328244275,-1.694656489
1534397975,0.403564453,-0.498046875,0.785888672,3.015267176,-6.381679389,-1.618320611
1534397975,0.3984375,-0.502197266,0.790039063,3.106870229,-6.389312977,-1.496183206
1534397975,0.399902344,-0.490478516,0.802246094,3.106870229,-6.41221374,-1.717557252
1534397975,0.392822266,-0.495117188,0.798583984,3.404580153,-6.374045802,-1.389312977
1534397976,,,,,,
1534397976,0.398681641,-0.493408203,0.786376953,3,-6.190839695,-1.900763359
1534397976,,,,,,
1534397976,0.398193359,-0.501708984,0.777099609,3.145038168,-6.442748092,-1.709923664
1534397976,,,,,,
1534397976,0.404785156,-0.495849609,0.796142578,3.335877863,-6.389312977,-1.442748092
1534397976,,,,,,
1534397976,0.403320313,-0.499511719,0.801513672,3.083969466,-6.381679389,-1.801526718
1534397977,,,,,,
1534397977,0.395751953,-0.499023438,0.789306641,3.13740458,-6.145038168,-1.534351145
1534397977,0.390869141,-0.499511719,0.790771484,3.061068702,-6.099236641,-1.763358779
1534397977,,,,,,
1534397977,0.387939453,-0.499267578,0.795654297,3.236641221,-6.366412214,-1.778625954
1534397977,,,,,,
1534397977,0.397460938,-0.494873047,0.795166016,3.145038168,-6.404580153,-1.633587786
1534397977,,,,,,
1534397978,,,,,,
1534397978,0.398193359,-0.501953125,0.798583984,2.786259542,-6.58778626,-1.618320611
1534397978,0.402832031,-0.49609375,0.789550781,3.65648855,-6.496183206,-1.671755725
1534397978,,,,,,
1534397978,0.390136719,-0.5078125,0.793212891,3.038167939,-6.160305344,-1.541984733
1534397978,,,,,,
1534397978,,,,,,
1534397978,0.407958984,-0.493164063,0.785400391,3.030534351,-6.541984733,-1.557251908
1534397979,0.387207031,-0.506835938,0.780517578,2.900763359,-6.34351145,-1.641221374
1534397979,0.397460938,-0.499023438,0.787841797,3.175572519,-6.175572519,-1.381679389
1534397979,,,,,,
1534397979,,,,,,
1534397979,0.393066406,-0.498291016,0.801757813,2.778625954,-6.450381679,-1.763358779
1534397979,,,,,,
1534397979,0.402587891,-0.496826172,0.793457031,3.053435115,-6.396946565,-1.442748092
1534397979,,,,,,
1534397981,0.396972656,-0.495605469,0.791259766,3.175572519,-6.374045802,-1.328244275
1534397981,0.391601563,-0.497558594,0.787353516,3.236641221,-6.618320611,-1.549618321
1534397981,0.401123047,-0.494873047,0.799072266,2.824427481,-6.381679389,-1.687022901
1534397981,0.390625,-0.505371094,0.801757813,2.893129771,-6.312977099,-1.671755725
1534397981,0.392578125,-0.516601563,0.789550781,3.007633588,-6.251908397,-1.603053435
1534397981,0.400390625,-0.498535156,0.781494141,3.236641221,-6.419847328,-1.572519084
1534397981,0.400634766,-0.495361328,0.8046875,3.458015267,-6.496183206,-1.770992366
1534397981,0.399414063,-0.498046875,0.789550781,2.854961832,-6.145038168,-1.86259542
1534397983,0.400878906,-0.496826172,0.791015625,2.916030534,-6.526717557,-1.786259542
1534397983,0.394775391,-0.505126953,0.78515625,3.389312977,-6.473282443,-1.549618321
1534397983,0.3984375,-0.501953125,0.788085938,2.908396947,-6.404580153,-1.404580153
1534397983,0.39453125,-0.496582031,0.796875,3.580152672,-6.65648855,-1.511450382
1534397983,0.395751953,-0.499267578,0.804199219,3.770992366,-6.664122137,-1.320610687
1534397983,0.396972656,-0.499755859,0.786865234,3.007633588,-6.190839695,-1.259541985
1534397983,0.384033203,-0.506835938,0.790771484,3.122137405,-6.374045802,-1.908396947
1534397983,0.399658203,-0.500244141,0.789794922,3.167938931,-6.34351145,-1.648854962
1534397985,0.395019531,-0.504394531,0.797607422,3.045801527,-6.106870229,-1.603053435
1534397985,0.392578125,-0.4921875,0.798339844,2.954198473,-6.114503817,-1.480916031
1534397985,0.391845703,-0.498046875,0.796386719,3.152671756,-6.34351145,-1.358778626
1534397985,0.390869141,-0.489746094,0.790527344,3.221374046,-6.671755725,-1.694656489
1534397985,0.390869141,-0.492919922,0.785888672,3.290076336,-6.328244275,-1.557251908
1534397985,0.395996094,-0.499267578,0.783691406,3.190839695,-6.458015267,-1.603053435
1534397985,0.399414063,-0.497558594,0.797119141,3.396946565,-6.236641221,-1.480916031
1534397985,0.396240234,-0.497802734,0.790283203,2.870229008,-6.160305344,-1.748091603
1534397987,0.405517578,-0.495361328,0.793701172,3.083969466,-6.320610687,-1.770992366
1534397987,0.393554688,-0.496582031,0.791503906,3.13740458,-6.183206107,-1.541984733
1534397987,0.395751953,-0.497314453,0.791992188,2.893129771,-6.251908397,-1.496183206
1534397987,0.395263672,-0.498779297,0.794921875,3.145038168,-6.175572519,-1.885496183
1534397987,0.396728516,-0.494384766,0.793457031,3.091603053,-6.496183206,-1.763358779
1534397987,0.397216797,-0.497314453,0.796630859,3.221374046,-6.503816794,-1.541984733
1534397987,0.395507813,-0.495605469,0.795654297,2.86259542,-6.320610687,-1.702290076
1534397987,0.399658203,-0.497314453,0.802246094,3.015267176,-6.229007634,-1.389312977
1534397989,0.405517578,-0.491943359,0.784667969,3.083969466,-6.335877863,-1.564885496
1534397989,0.394775391,-0.49609375,0.788574219,3.053435115,-6.251908397,-1.847328244
1534397989,0.39453125,-0.499267578,0.792724609,3.015267176,-6.351145038,-1.305343511
1534397989,0.398681641,-0.488769531,0.785888672,3.114503817,-6.381679389,-1.396946565
1534397989,0.398193359,-0.489990234,0.787353516,3.183206107,-6.404580153,-1.694656489
1534397989,0.395019531,-0.497802734,0.794921875,3.20610687,-6.465648855,-1.572519084
1534397989,0.40234375,-0.496826172,0.788574219,3.015267176,-6.335877863,-1.229007634
1534397989,0.395507813,-0.492675781,0.789550781,3.160305344,-6.488549618,-1.572519084
1534397991,0.399658203,-0.493896484,0.789794922,3.167938931,-6.41221374,-1.908396947
1534397991,0.393798828,-0.498291016,0.795410156,3.091603053,-6.213740458,-1.610687023
1534397991,0.393798828,-0.504394531,0.792236328,3.389312977,-6.351145038,-1.702290076
1534397991,0.390136719,-0.5,0.789794922,3.015267176,-6.488549618,-1.72519084
1534397991,0.394775391,-0.501953125,0.792236328,3.167938931,-6.213740458,-1.564885496
1534397991,0.396972656,-0.495117188,0.7890625,3.145038168,-6.473282443,-1.427480916
1534397991,0.397949219,-0.498535156,0.791748047,3.244274809,-6.366412214,-1.404580153
1534397991,0.398925781,-0.496582031,0.7890625,3.061068702,-6.053435115,-1.732824427
1534397992,0.393310547,-0.496582031,0.782226563,2.969465649,-6.458015267,-1.816793893
1534397992,0.393066406,-0.501953125,0.791748047,3.106870229,-6.297709924,-1.916030534
1534397992,0.401855469,-0.499511719,0.792480469,3.290076336,-6.374045802,-1.595419847
1534397992,0.393798828,-0.495117188,0.797607422,2.984732824,-6.259541985,-1.633587786
1534397992,0.403076172,-0.504150391,0.784179688,2.93129771,-6.526717557,-1.641221374
1534397992,0.398925781,-0.5,0.785400391,3.183206107,-6.450381679,-1.679389313
1534397992,0.395019531,-0.495361328,0.788818359,3.167938931,-6.389312977,-1.58778626
1534397992,0.389892578,-0.49609375,0.789306641,3.41221374,-6.374045802,-1.717557252
1534397993,0.400634766,-0.494628906,0.797851563,3.20610687,-6.297709924,-1.557251908
1534397993,0.398193359,-0.497314453,0.783447266,3.190839695,-6.190839695,-1.709923664
1534397993,0.398193359,-0.489746094,0.789550781,3.122137405,-6.442748092,-1.618320611
1534397993,0.394042969,-0.497070313,0.791503906,3.007633588,-6.450381679,-1.557251908
1534397993,0.397705078,-0.5,0.790771484,3.114503817,-6.435114504,-1.442748092
1534397993,0.395751953,-0.496582031,0.78515625,3.305343511,-6.366412214,-1.465648855
1534397993,0.396240234,-0.499267578,0.785888672,3.083969466,-6.351145038,-1.893129771
1534397993,0.403808594,-0.493896484,0.797607422,3.076335878,-6.282442748,-1.557251908
1534397995,0.395507813,-0.494140625,0.789550781,3.190839695,-6.122137405,-1.65648855
1534397995,0.396240234,-0.498535156,0.79296875,2.900763359,-6.549618321,-1.79389313
1534397995,0.395263672,-0.500732422,0.788085938,3.106870229,-6.427480916,-1.450381679
1534397995,0.408447266,-0.503173828,0.788574219,3.083969466,-6.335877863,-1.809160305
1534397995,0.397216797,-0.497802734,0.788818359,3.122137405,-6.290076336,-1.847328244
1534397995,0.397705078,-0.499755859,0.786621094,3.129770992,-6.442748092,-1.358778626
1534397995,0.401367188,-0.496582031,0.793457031,2.916030534,-6.20610687,-1.526717557
1534397995,0.396728516,-0.497802734,0.784667969,3.152671756,-6.389312977,-1.480916031
1534397996,0.389648438,-0.498046875,0.792724609,3.267175573,-6.572519084,-1.633587786
1534397996,0.395751953,-0.498291016,0.791992188,3.083969466,-6.580152672,-1.549618321
1534397996,0.401611328,-0.497070313,0.781738281,2.908396947,-6.351145038,-1.549618321
1534397996,0.400878906,-0.500732422,0.786865234,3.076335878,-6.519083969,-1.954198473
1534397996,0.396240234,-0.49609375,0.790771484,2.969465649,-6.244274809,-1.687022901
1534397996,0.391845703,-0.496337891,0.779541016,3.175572519,-6.312977099,-1.832061069
1534397996,0.394287109,-0.495117188,0.784667969,3.015267176,-6.381679389,-1.702290076
1534397996,0.397705078,-0.50390625,0.780273438,3.13740458,-6.221374046,-1.625954198
1534397997,0.39453125,-0.493408203,0.795898438,3.038167939,-6.564885496,-1.534351145
1534397997,0.395263672,-0.499511719,0.784667969,3.190839695,-6.221374046,-1.65648855
1534397997,0.397460938,-0.500244141,0.798583984,3.061068702,-6.366412214,-1.748091603
1534397997,0.398681641,-0.495849609,0.789306641,3.099236641,-6.511450382,-1.633587786
1534397997,0.392578125,-0.500976563,0.784423828,3.076335878,-6.511450382,-1.419847328
1534397997,0.391601563,-0.499023438,0.796142578,3.160305344,-6.190839695,-1.572519084
1534397997,0.3984375,-0.497802734,0.784667969,2.923664122,-6.335877863,-1.442748092
1534397997,0.403808594,-0.4921875,0.794189453,3.183206107,-6.419847328,-1.633587786
1534397999,0.390380859,-0.499267578,0.786376953,3.106870229,-6.221374046,-1.709923664
1534397999,0.394042969,-0.498535156,0.795654297,3.175572519,-6.404580153,-1.404580153
1534397999,0.400634766,-0.498291016,0.790527344,2.969465649,-6.389312977,-1.34351145
1534397999,0.398925781,-0.499511719,0.783691406,3.053435115,-6.366412214,-1.603053435
1534397999,0.396240234,-0.497070313,0.7890625,3.022900763,-6.099236641,-1.694656489
1534397999,0.398925781,-0.501464844,0.791259766,3.129770992,-6.152671756,-1.541984733
1534397999,0.404785156,-0.493652344,0.790771484,3.20610687,-6.259541985,-1.671755725
1534397999,0.396484375,-0.497558594,0.796142578,3.076335878,-6.190839695,-1.496183206
1534398000,0.398925781,-0.499511719,0.793212891,3.076335878,-6.076335878,-1.824427481
1534398000,0.398193359,-0.500488281,0.784667969,3.083969466,-6.381679389,-1.603053435
1534398000,0.396728516,-0.492431641,0.787109375,3.129770992,-6.320610687,-1.549618321
1534398000,0.396972656,-0.496582031,0.793457031,3.190839695,-6.366412214,-1.961832061
1534398000,0.394287109,-0.499511719,0.78515625,3.13740458,-6.381679389,-1.93129771
1534398000,0.399658203,-0.498291016,0.788085938,3.145038168,-6.564885496,-1.687022901
1534398000,0.401611328,-0.500488281,0.792480469,3.160305344,-6.114503817,-1.358778626
1534398000,0.395263672,-0.495117188,0.791259766,3.198473282,-6.541984733,-1.916030534
1534398002,0.395507813,-0.499023438,0.789306641,3.015267176,-6.335877863,-1.755725191
1534398002,0.398925781,-0.503417969,0.792480469,3.20610687,-6.389312977,-1.709923664
1534398002,0.400634766,-0.498779297,0.789794922,3.152671756,-6.396946565,-1.366412214
1534398002,0.394287109,-0.494384766,0.780517578,3.167938931,-6.473282443,-1.396946565
1534398002,0.396972656,-0.494873047,0.784179688,3,-6.305343511,-1.458015267
1534398002,0.396728516,-0.496826172,0.780517578,3.183206107,-6.458015267,-1.549618321
1534398002,0.401611328,-0.495605469,0.782226563,3.282442748,-6.419847328,-1.694656489
1534398002,0.396728516,-0.496826172,0.792480469,3.038167939,-6.473282443,-1.763358779
1534398003,0.392578125,-0.5,0.796142578,2.839694656,-6.396946565,-1.916030534
1534398003,0.391845703,-0.496337891,0.809570313,2.969465649,-6.160305344,-1.778625954
1534398003,0.424804688,-0.498779297,0.757568359,3.374045802,-6.458015267,-1.572519084
1534398003,0.401367188,-0.495849609,0.794921875,2.93129771,-6.465648855,-1.679389313
1534398003,0.393798828,-0.510742188,0.796630859,3.305343511,-6.458015267,-1.595419847
1534398003,0.395996094,-0.487792969,0.780029297,2.816793893,-6.083969466,-1.740458015
1534398003,0.397705078,-0.505371094,0.778808594,3.65648855,-6.740458015,-0.854961832
1534398003,0.40234375,-0.489257813,0.802734375,2.702290076,-7.13740458,-1.870229008
1534398004,0.398193359,-0.494628906,0.785888672,2.557251908,-6.519083969,-1.717557252
1534398004,0.40625,-0.493896484,0.782226563,3.114503817,-6.396946565,-1.694656489
1534398004,0.400878906,-0.499755859,0.792236328,3.061068702,-6.290076336,-1.732824427
1534398004,0.398681641,-0.497314453,0.790283203,3.122137405,-6.251908397,-1.770992366
1534398004,0.395507813,-0.48828125,0.787597656,2.839694656,-6.259541985,-1.671755725
1534398004,0.396240234,-0.491210938,0.795654297,2.923664122,-6.145038168,-1.595419847
1534398004,0.390625,-0.499755859,0.806396484,2.885496183,-6.320610687,-1.770992366
1534398004,0.396972656,-0.500732422,0.794677734,2.58778626,-6.450381679,-1.824427481
1534398006,0.397216797,-0.488525391,0.781738281,2.938931298,-6.419847328,-1.328244275
1534398006,0.396240234,-0.496826172,0.792236328,3.145038168,-6.27480916,-1.641221374
1534398006,0.394775391,-0.486328125,0.790283203,2.900763359,-6.038167939,-1.702290076
1534398006,0.388671875,-0.508544922,0.774169922,2.694656489,-6.122137405,-1.801526718
1534398006,0.395507813,-0.502441406,0.789794922,2.946564885,-6.267175573,-1.564885496
1534398006,0.400390625,-0.501464844,0.792480469,3.022900763,-6.244274809,-1.58778626
1534398006,0.402587891,-0.503417969,0.783691406,3.106870229,-6.610687023,-1.534351145
1534398006,0.398193359,-0.501708984,0.796386719,3.129770992,-6.27480916,-1.763358779
1534398007,0.393066406,-0.500976563,0.783935547,3.091603053,-6.374045802,-1.572519084
1534398007,0.402099609,-0.497802734,0.788574219,2.938931298,-6.290076336,-1.312977099
1534398007,0.392822266,-0.494873047,0.784912109,3.076335878,-6.312977099,-1.633587786
1534398007,0.40234375,-0.501953125,0.794433594,3.015267176,-6.282442748,-1.603053435
1534398007,0.39453125,-0.497558594,0.793457031,3.122137405,-6.221374046,-1.832061069
1534398007,0.399658203,-0.498046875,0.787597656,2.877862595,-6.175572519,-1.618320611
1534398007,0.395507813,-0.494384766,0.796386719,3.106870229,-6.183206107,-1.473282443
1534398007,0.396728516,-0.494140625,0.802734375,3.06870229,-6.297709924,-1.435114504
1534398008,0.399169922,-0.493164063,0.788085938,3.198473282,-6.229007634,-1.526717557
1534398008,0.398681641,-0.501953125,0.791992188,3.053435115,-6.259541985,-1.72519084
1534398008,0.400390625,-0.493408203,0.788818359,3.038167939,-6.305343511,-1.541984733
1534398008,0.393798828,-0.499755859,0.789794922,3.106870229,-6.213740458,-1.396946565
1534398008,0.3984375,-0.497558594,0.784667969,3.045801527,-6.27480916,-1.526717557
1534398008,0.399414063,-0.498535156,0.792480469,3.030534351,-6.374045802,-1.984732824
1534398008,0.394042969,-0.492431641,0.800048828,3.251908397,-6.34351145,-1.442748092
1534398008,0.396240234,-0.499511719,0.791015625,3.015267176,-6.183206107,-1.580152672
1534398010,0.403564453,-0.501220703,0.783691406,3.061068702,-6.396946565,-1.664122137
1534398010,0.391357422,-0.502685547,0.793945313,2.969465649,-6.297709924,-1.465648855
1534398010,0.397216797,-0.498291016,0.792480469,3.129770992,-6.664122137,-1.702290076
1534398010,0.396972656,-0.491699219,0.802978516,2.977099237,-6.312977099,-1.832061069
1534398010,0.3984375,-0.497314453,0.787841797,2.977099237,-6.297709924,-1.526717557
1534398010,0.394042969,-0.5,0.787597656,3.145038168,-6.366412214,-1.557251908
1534398010,0.397460938,-0.5,0.792480469,2.854961832,-6.854961832,-1.435114504
1534398010,0.393310547,-0.492675781,0.787841797,2.93129771,-6.404580153,-1.786259542
1534398012,0.394287109,-0.499755859,0.793945313,3.167938931,-6.351145038,-1.740458015
1534398012,0.400146484,-0.494628906,0.782958984,3.099236641,-6.175572519,-1.908396947
1534398012,0.396728516,-0.495849609,0.79296875,3.091603053,-6.549618321,-1.480916031
1534398012,0.398681641,-0.499755859,0.7890625,2.992366412,-6.351145038,-1.969465649
1534398012,0.404296875,-0.500976563,0.779785156,3.175572519,-6.58778626,-1.534351145
1534398012,0.393066406,-0.497314453,0.801025391,3.015267176,-6.41221374,-1.770992366
1534398012,0.415039063,-0.494140625,0.798583984,3.473282443,-6.824427481,-1.259541985
1534398012,0.399414063,-0.497070313,0.782958984,3.099236641,-6.183206107,-1.503816794
1534398013,0.419433594,-0.501220703,0.793945313,2.72519084,-6.618320611,-1.916030534
1534398013,0.390869141,-0.490478516,0.781494141,2.839694656,-6.20610687,-1.65648855
1534398013,0.378417969,-0.502685547,0.800048828,2.702290076,-6.183206107,-1.625954198
1534398013,0.392333984,-0.503417969,0.795410156,2.664122137,-6.305343511,-1.770992366
1534398013,0.391113281,-0.501464844,0.806152344,2.900763359,-6.27480916,-1.541984733
1534398013,0.393554688,-0.497314453,0.780273438,3.251908397,-6.473282443,-1.328244275
1534398013,0.397216797,-0.495605469,0.791748047,2.992366412,-5.969465649,-1.854961832
1534398013,0.400390625,-0.490722656,0.791748047,2.954198473,-5.946564885,-1.801526718
1534398015,0.403320313,-0.496337891,0.785400391,3.045801527,-6.328244275,-1.496183206
1534398015,0.418701172,-0.496582031,0.781738281,3.541984733,-4.511450382,-2.427480916
1534398015,0.398193359,-0.497558594,0.797363281,2.93129771,-6.534351145,-1.496183206
1534398015,0.400878906,-0.501708984,0.789794922,2.610687023,-6.236641221,-1.41221374
1534398015,0.390136719,-0.496582031,0.791503906,2.839694656,-6.458015267,-1.709923664
1534398015,0.395019531,-0.492919922,0.798583984,2.213740458,-6.358778626,-1.992366412
1534398015,0.395751953,-0.493896484,0.787109375,2.977099237,-6.312977099,-1.740458015
1534398015,0.408203125,-0.523681641,0.764160156,2.923664122,-5.34351145,-2.175572519
1534398017,0.387451172,-0.528808594,0.830078125,1.213740458,-3.167938931,-2
1534398017,0.399414063,-0.495605469,0.782958984,3.122137405,-6.229007634,-1.381679389
1534398017,0.404296875,-0.486816406,0.798583984,2.755725191,-6.114503817,-1.893129771
1534398017,0.400146484,-0.494140625,0.79296875,3.106870229,-6.389312977,-1.770992366
1534398017,0.399658203,-0.50390625,0.7734375,4.114503817,-5.755725191,-0.58778626
1534398017,0.392089844,-0.499755859,0.794677734,2.679389313,-5.885496183,-1.984732824
1534398017,0.494873047,-0.612548828,0.723388672,9.572519084,-8.541984733,5.65648855
1534398017,0.395751953,-0.495361328,0.795654297,2.809160305,-6.328244275,-2.022900763
1534398018,0.432128906,-0.542480469,0.785400391,2.58778626,-7.419847328,-2.885496183
1534398018,0.392822266,-0.494384766,0.786621094,2.114503817,-5.496183206,-2.190839695
1534398018,0.391845703,-0.497802734,0.79296875,4.748091603,-8.534351145,-1.435114504
1534398018,0.403808594,-0.491210938,0.790039063,3.961832061,-7.778625954,-0.992366412
1534398018,0.328369141,-0.524658203,0.796142578,2.648854962,-4.961832061,-3.106870229
1534398018,0.430419922,-0.463623047,0.782226563,4.664122137,-6.229007634,-1.083969466
1534398018,0.380615234,-0.484619141,0.834960938,2.06870229,-4.290076336,-2.572519084
1534398018,0.369628906,-0.460693359,0.780761719,8.251908397,-4.916030534,-2.740458015
1534398020,0.396972656,-0.490966797,0.775390625,2.236641221,-4.992366412,-1.778625954
1534398020,0.375976563,-0.500976563,0.783447266,3,-7.671755725,-1.20610687
1534398020,0.395019531,-0.443359375,0.784912109,6,-7.053435115,0.259541985
1534398020,0.450927734,-0.404541016,0.872314453,15.09160305,-7.511450382,8.038167939
1534398020,0.423583984,-0.480957031,0.80078125,3.595419847,-5.824427481,-2.038167939
1534398020,0.402587891,-0.468994141,0.802490234,5.86259542,-8.053435115,1.778625954
1534398020,0.386230469,-0.486328125,0.775390625,4.198473282,-6.549618321,-1.183206107
1534398020,0.385253906,-0.477294922,0.820800781,8.167938931,-1.503816794,-0.564885496
1534398021,0.444335938,-0.460449219,0.721191406,1.396946565,-4.854961832,-1.480916031
1534398021,0.422607422,-0.462646484,0.782714844,-0.030534351,-2.175572519,-3.709923664
1534398021,0.419433594,-0.4453125,0.755126953,2.900763359,-5.549618321,-2.045801527
1534398021,-0.154296875,-0.528076172,0.797119141,4.007633588,-3.740458015,-3.526717557
1534398021,0.402099609,-0.468261719,0.786132813,2.79389313,-5.900763359,-1.595419847
1534398021,0.451904297,-0.484863281,0.782226563,2.396946565,-3.435114504,-1.625954198
1534398021,0.402587891,-0.459472656,0.725341797,1.305343511,-4.72519084,-4.435114504
1534398021,0.388916016,-0.463867188,0.698242188,2.748091603,-3.480916031,-2.86259542
1534398023,0.405273438,-0.473876953,0.790527344,3.160305344,-6.366412214,-1.816793893
1534398023,0.406738281,-0.464599609,0.788574219,3.320610687,-6.305343511,-1.404580153
1534398023,0.414306641,-0.469726563,0.786621094,3.099236641,-6.229007634,-1.435114504
1534398023,0.405273438,-0.469726563,0.796386719,3.022900763,-6.236641221,-1.610687023
1534398023,0.41015625,-0.46875,0.788574219,3.229007634,-6.549618321,-1.625954198
1534398023,0.411621094,-0.470703125,0.789306641,3.152671756,-6.465648855,-1.580152672
1534398023,0.416015625,-0.46875,0.78515625,3.076335878,-6.351145038,-1.610687023
1534398023,0.404296875,-0.465820313,0.786621094,3.381679389,-6.480916031,-1.557251908
1534398024,0.415283203,-0.466308594,0.785644531,3.114503817,-6.244274809,-1.595419847
1534398024,0.408203125,-0.467773438,0.791015625,3.190839695,-6.541984733,-1.778625954
1534398024,0.414306641,-0.463378906,0.783691406,3.007633588,-6.541984733,-1.503816794
1534398024,0.409179688,-0.471435547,0.790039063,3.145038168,-6.435114504,-1.65648855
1534398024,0.413085938,-0.46875,0.787353516,2.908396947,-6.41221374,-1.65648855
1534398024,0.411376953,-0.470947266,0.786865234,3.152671756,-6.282442748,-1.824427481
1534398024,0.400878906,-0.474609375,0.791748047,2.946564885,-6.503816794,-1.641221374
1534398024,0.405273438,-0.468261719,0.784423828,3.221374046,-6.450381679,-1.435114504
1534398025,0.410644531,-0.470458984,0.783203125,3.320610687,-6.213740458,-1.671755725
1534398025,0.406982422,-0.472412109,0.788574219,3.122137405,-6.381679389,-1.557251908
1534398025,0.402832031,-0.471679688,0.783203125,3.190839695,-6.259541985,-1.549618321
1534398025,0.409179688,-0.463623047,0.783935547,3,-6.396946565,-1.702290076
1534398025,0.406982422,-0.475585938,0.796142578,3.083969466,-6.419847328,-1.610687023
1534398025,0.411376953,-0.473632813,0.790771484,3.076335878,-6.038167939,-1.786259542
1534398025,0.410400391,-0.467041016,0.788818359,2.984732824,-6.305343511,-1.603053435
1534398025,0.405761719,-0.470458984,0.790771484,3.236641221,-6.236641221,-1.755725191
1534398027,0.410400391,-0.467773438,0.790771484,3.007633588,-6.244274809,-1.671755725
1534398027,0.408203125,-0.465576172,0.787597656,3.129770992,-6.404580153,-1.702290076
1534398027,0.408691406,-0.467529297,0.782714844,2.93129771,-6.122137405,-1.732824427
1534398027,0.409423828,-0.470458984,0.786865234,3.06870229,-6.557251908,-1.694656489
1534398027,0.414550781,-0.471679688,0.792724609,3.183206107,-6.351145038,-1.465648855
1534398027,0.400878906,-0.470458984,0.793701172,3.015267176,-6.282442748,-1.900763359
1534398027,0.410400391,-0.465087891,0.793212891,2.908396947,-6.465648855,-1.541984733
1534398027,0.412109375,-0.469482422,0.784912109,3.061068702,-6.259541985,-1.65648855
1534398029,0.413085938,-0.478759766,0.787597656,3.290076336,-6.465648855,-1.671755725
1534398029,0.408691406,-0.471435547,0.790283203,2.992366412,-6.244274809,-1.778625954
1534398029,0.406982422,-0.467529297,0.7890625,3.129770992,-6.335877863,-1.625954198
1534398029,0.409423828,-0.471923828,0.794189453,3.038167939,-6.167938931,-1.717557252
1534398029,0.409423828,-0.471435547,0.789550781,3.328244275,-6.496183206,-1.65648855
1534398029,0.410400391,-0.47265625,0.781982422,3.183206107,-6.290076336,-1.79389313
1534398029,0.408203125,-0.466796875,0.791259766,3.13740458,-6.27480916,-1.763358779
1534398029,0.412597656,-0.469238281,0.787841797,3.061068702,-6.335877863,-1.458015267
1534398031,0.403808594,-0.477050781,0.781005859,3.030534351,-6.312977099,-1.740458015
1534398031,0.404296875,-0.468261719,0.790527344,3.145038168,-6.458015267,-1.519083969
1534398031,0.416748047,-0.463623047,0.778564453,3.114503817,-6.175572519,-1.480916031
1534398031,0.406738281,-0.469970703,0.795654297,3.213740458,-6.435114504,-1.595419847
1534398031,0.409667969,-0.469482422,0.779785156,2.992366412,-6.106870229,-1.763358779
1534398031,0.416748047,-0.469970703,0.790771484,3.145038168,-6.259541985,-1.709923664
1534398031,0.401855469,-0.474121094,0.789794922,3.27480916,-6.503816794,-1.610687023
1534398031,0.404296875,-0.473388672,0.782958984,3.015267176,-6.160305344,-1.435114504
1534398033,0.411621094,-0.471435547,0.795410156,3.015267176,-6.541984733,-1.916030534
1534398033,0.401367188,-0.45703125,0.794189453,2.824427481,-6.442748092,-1.41221374
1534398033,0.405761719,-0.470703125,0.78515625,3.099236641,-6.374045802,-1.694656489
1534398033,0.412841797,-0.473144531,0.78515625,3.129770992,-6.465648855,-1.595419847
1534398033,0.403320313,-0.473388672,0.793945313,3.290076336,-6.396946565,-1.534351145
1534398033,0.406982422,-0.469970703,0.791503906,3.251908397,-6.458015267,-1.603053435
1534398033,0.404052734,-0.470458984,0.798095703,3.129770992,-6.335877863,-1.641221374
1534398033,0.406738281,-0.467041016,0.780517578,2.824427481,-6.503816794,-1.839694656
1534398034,0.406005859,-0.474853516,0.790771484,3.076335878,-6.58778626,-1.786259542
1534398034,0.416259766,-0.466796875,0.788574219,3.20610687,-6.396946565,-1.572519084
1534398034,0.412841797,-0.471679688,0.787109375,3.251908397,-6.328244275,-1.65648855
1534398034,0.407714844,-0.471679688,0.790771484,2.885496183,-6.572519084,-1.496183206
1534398034,0.410400391,-0.476806641,0.791503906,3.099236641,-6.114503817,-1.503816794
1534398034,0.421386719,-0.468017578,0.794433594,3.030534351,-6.458015267,-1.580152672
1534398034,0.403076172,-0.472900391,0.785400391,3.175572519,-6.27480916,-1.480916031
1534398034,0.406738281,-0.468994141,0.784667969,3.076335878,-6.480916031,-1.671755725
1534398035,0.404785156,-0.475097656,0.78515625,3.167938931,-6.320610687,-1.618320611
1534398035,0.405517578,-0.469726563,0.7890625,3.061068702,-6.519083969,-1.610687023
1534398035,0.415771484,-0.471435547,0.785888672,3.244274809,-6.244274809,-1.328244275
1534398035,0.405273438,-0.476074219,0.787597656,3.030534351,-6.122137405,-1.916030534
1534398035,0.411376953,-0.467285156,0.791015625,3.213740458,-6.259541985,-1.687022901
1534398035,0.406738281,-0.468261719,0.785400391,3.091603053,-6.389312977,-1.519083969
1534398035,0.407470703,-0.470947266,0.790771484,2.992366412,-6.183206107,-1.648854962
1534398035,0.405761719,-0.470947266,0.788818359,3.183206107,-6.221374046,-1.633587786
