TIME,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1534395977,0.995117188,0.215332031,-0.083007813,0.717557252,-1.114503817,-0.86259542
1534395977,0.995605469,0.206542969,-0.078613281,0.801526718,-0.709923664,-0.969465649
1534395977,0.992675781,0.213623047,-0.078857422,0.801526718,-0.870229008,-0.923664122
1534395979,0.998046875,0.207519531,-0.079101563,0.572519084,-1.06870229,-1.053435115
1534395979,0.989257813,0.213867188,-0.075683594,0.778625954,-0.992366412,-0.854961832
1534395979,0.993652344,0.212158203,-0.086181641,0.832061069,-0.709923664,-0.816793893
1534395979,0.990966797,0.209228516,-0.071533203,0.816793893,-0.740458015,-1.122137405
1534395979,0.988769531,0.212402344,-0.069824219,0.809160305,-0.908396947,-1.27480916
1534395979,0.989501953,0.218505859,-0.077880859,0.687022901,-1.129770992,-1.297709924
1534395979,0.994140625,0.203369141,-0.079101563,0.65648855,-0.717557252,-1.267175573
1534395979,0.998291016,0.209472656,-0.076904297,0.519083969,-0.877862595,-0.954198473
1534395981,0.996826172,0.208984375,-0.083007813,0.595419847,-0.870229008,-0.885496183
1534395981,0.995361328,0.210693359,-0.072509766,0.801526718,-0.748091603,-1.290076336
1534395981,0.994140625,0.209228516,-0.079589844,0.618320611,-0.786259542,-0.801526718
1534395981,0.994628906,0.215332031,-0.0859375,0.664122137,-1.015267176,-1.114503817
1534395981,0.9921875,0.211914063,-0.075683594,0.72519084,-0.694656489,-0.969465649
1534395981,0.991943359,0.209716797,-0.077636719,0.709923664,-0.984732824,-1.007633588
1534395981,0.995117188,0.207275391,-0.069091797,0.679389313,-1,-1.022900763
1534395981,0.996337891,0.212402344,-0.082275391,0.732824427,-0.984732824,-1.083969466
1534395983,0.993896484,0.211914063,-0.076171875,0.687022901,-0.824427481,-1.229007634
1534395983,0.995117188,0.21484375,-0.073730469,0.778625954,-0.900763359,-1.038167939
1534395983,0.991455078,0.212646484,-0.065917969,0.65648855,-0.969465649,-0.946564885
1534395983,0.994140625,0.211181641,-0.06640625,0.938931298,-0.86259542,-1.213740458
1534395983,0.989501953,0.21484375,-0.072021484,0.664122137,-1.129770992,-1.091603053
1534395983,0.994384766,0.211914063,-0.077636719,0.610687023,-0.816793893,-1.244274809
1534395983,0.9921875,0.211914063,-0.077880859,0.664122137,-0.755725191,-1.328244275
1534395983,0.992919922,0.208007813,-0.07421875,0.687022901,-1.015267176,-0.809160305
1534395985,0.995361328,0.210449219,-0.072021484,0.748091603,-0.854961832,-0.93129771
1534395985,0.989501953,0.216064453,-0.081054688,0.954198473,-1.038167939,-0.870229008
1534395985,0.994384766,0.211669922,-0.08203125,0.740458015,-0.740458015,-0.824427481
1534395985,0.989990234,0.207519531,-0.07421875,0.832061069,-0.977099237,-0.992366412
1534395985,0.997802734,0.206542969,-0.066162109,0.595419847,-0.786259542,-1.419847328
1534395985,0.996337891,0.217041016,-0.087402344,0.641221374,-0.977099237,-1.213740458
1534395985,0.993408203,0.210205078,-0.072265625,0.618320611,-1.045801527,-0.86259542
1534395985,0.990234375,0.2109375,-0.074707031,0.65648855,-0.984732824,-1.183206107
1534395987,0.992675781,0.208984375,-0.075927734,0.732824427,-0.992366412,-1.221374046
1534395987,0.992431641,0.211425781,-0.084716797,0.717557252,-0.885496183,-0.977099237
1534395987,0.989501953,0.205810547,-0.074462891,0.72519084,-0.877862595,-1.20610687
1534395987,0.987060547,0.215820313,-0.081054688,0.778625954,-0.679389313,-1.20610687
1534395987,0.997314453,0.214355469,-0.077392578,0.72519084,-1.083969466,-0.870229008
1534395987,0.985839844,0.212890625,-0.085205078,0.847328244,-0.702290076,-1.458015267
1534395987,0.996582031,0.21484375,-0.068359375,0.732824427,-0.854961832,-1.038167939
1534395987,0.989501953,0.208740234,-0.078369141,0.679389313,-0.916030534,-1.175572519
1534395989,0.989501953,0.212402344,-0.076416016,0.717557252,-0.893129771,-1.267175573
1534395989,0.997314453,0.212890625,-0.077392578,0.79389313,-0.916030534,-1.045801527
1534395989,0.990966797,0.211181641,-0.083007813,0.740458015,-0.992366412,-1.152671756
1534395989,0.989746094,0.212646484,-0.080322266,0.786259542,-0.801526718,-0.946564885
1534395989,0.990234375,0.207519531,-0.072998047,0.786259542,-1.030534351,-1.366412214
1534395989,0.993164063,0.209960938,-0.082519531,0.748091603,-1.190839695,-1.419847328
1534395989,0.990966797,0.209960938,-0.083496094,0.625954198,-0.72519084,-1.251908397
1534395989,0.993408203,0.209228516,-0.081787109,0.687022901,-0.778625954,-0.938931298
1534395991,0.988037109,0.206787109,-0.073242188,0.679389313,-0.824427481,-1.213740458
1534395991,0.993408203,0.213378906,-0.078857422,0.648854962,-0.839694656,-1.236641221
1534395991,0.994628906,0.208740234,-0.078613281,0.86259542,-0.816793893,-1.41221374
1534395991,0.990722656,0.20703125,-0.080078125,0.65648855,-1.045801527,-1.114503817
1534395991,0.994384766,0.203613281,-0.085693359,0.687022901,-0.72519084,-0.923664122
1534395991,0.994140625,0.209472656,-0.075927734,0.740458015,-0.977099237,-0.816793893
1534395991,0.996582031,0.211914063,-0.083740234,0.839694656,-0.923664122,-0.870229008
1534395991,1.000244141,0.210205078,-0.064941406,0.603053435,-0.908396947,-0.992366412
1534395993,0.990478516,0.212890625,-0.075439453,0.801526718,-1.030534351,-1.427480916
1534395993,0.994140625,0.213867188,-0.069335938,0.702290076,-1.129770992,-1.122137405
1534395993,0.990234375,0.207519531,-0.075927734,0.664122137,-1.106870229,-1.076335878
1534395993,0.995605469,0.213623047,-0.070068359,0.687022901,-0.870229008,-1.045801527
1534395993,0.999511719,0.216796875,-0.065429688,0.702290076,-0.900763359,-1.320610687
1534395993,0.990722656,0.207763672,-0.076904297,0.778625954,-0.847328244,-0.740458015
1534395993,0.994384766,0.212890625,-0.069824219,0.679389313,-1.015267176,-1
1534395993,0.995605469,0.208007813,-0.079589844,0.732824427,-0.763358779,-0.763358779
1534395995,0.993652344,0.210693359,-0.08203125,0.687022901,-0.977099237,-0.824427481
1534395995,0.994140625,0.209472656,-0.07421875,0.740458015,-0.816793893,-1.297709924
1534395995,0.994384766,0.212646484,-0.067138672,0.832061069,-0.977099237,-0.86259542
1534395995,0.993164063,0.214355469,-0.079345703,0.916030534,-0.679389313,-1.259541985
1534395995,0.987060547,0.211181641,-0.073974609,0.79389313,-0.580152672,-0.900763359
1534395995,0.987548828,0.211914063,-0.075439453,0.709923664,-1.015267176,-1.145038168
1534395995,0.997802734,0.211425781,-0.083251953,0.816793893,-0.961832061,-1.160305344
1534395995,0.995605469,0.211181641,-0.072753906,0.65648855,-0.946564885,-1.022900763
1534395997,0.996582031,0.210205078,-0.083251953,0.740458015,-0.702290076,-0.908396947
1534395997,0.995605469,0.211669922,-0.077148438,0.580152672,-1.122137405,-1.045801527
1534395997,0.988037109,0.213623047,-0.073486328,0.671755725,-1,-1.190839695
1534395997,0.993164063,0.211669922,-0.075195313,0.679389313,-0.839694656,-0.916030534
1534395997,0.996826172,0.205322266,-0.068359375,0.633587786,-0.946564885,-1.229007634
1534395997,0.992675781,0.209716797,-0.074707031,0.641221374,-1.076335878,-0.900763359
1534395997,0.995117188,0.215332031,-0.081542969,0.610687023,-0.885496183,-0.977099237
1534395997,0.989746094,0.209716797,-0.072021484,0.648854962,-1.053435115,-1.213740458
1534395999,0.994628906,0.208984375,-0.07421875,0.885496183,-0.946564885,-0.969465649
1534395999,0.995117188,0.212890625,-0.080322266,0.664122137,-0.854961832,-0.832061069
1534395999,0.993896484,0.216064453,-0.079833984,0.854961832,-0.885496183,-0.908396947
1534395999,0.994873047,0.211669922,-0.073242188,0.618320611,-0.908396947,-0.969465649
1534395999,0.992431641,0.210693359,-0.084472656,0.79389313,-0.893129771,-1.213740458
1534395999,0.994628906,0.215087891,-0.078369141,0.702290076,-1.091603053,-1.114503817
1534395999,1.002441406,0.217041016,-0.069335938,0.786259542,-0.900763359,-0.93129771
1534395999,0.992919922,0.211914063,-0.077392578,0.625954198,-0.900763359,-0.923664122
1534396001,0.991210938,0.210449219,-0.081054688,0.679389313,-0.786259542,-1.290076336
1534396001,0.995605469,0.208007813,-0.083740234,0.549618321,-0.801526718,-0.847328244
1534396001,0.98828125,0.216552734,-0.078613281,0.702290076,-0.954198473,-1.167938931
1534396001,0.993408203,0.213378906,-0.084472656,0.679389313,-1.045801527,-0.748091603
1534396001,0.988769531,0.213867188,-0.086914063,0.786259542,-0.824427481,-1.305343511
1534396001,0.997802734,0.210205078,-0.078613281,0.801526718,-0.679389313,-1.244274809
1534396001,0.989257813,0.218017578,-0.067626953,0.824427481,-0.908396947,-0.908396947
1534396001,0.987792969,0.214599609,-0.077636719,0.748091603,-0.870229008,-0.969465649
1534396003,0.992919922,0.212402344,-0.071044922,0.79389313,-0.954198473,-1.175572519
1534396003,0.992431641,0.211669922,-0.077636719,0.809160305,-0.816793893,-1.297709924
1534396003,0.991210938,0.206542969,-0.078125,0.740458015,-0.832061069,-1.20610687
1534396003,0.993652344,0.208984375,-0.082275391,0.832061069,-0.702290076,-0.984732824
1534396003,0.983642578,0.2109375,-0.073730469,0.763358779,-1.045801527,-1.114503817
1534396003,0.995605469,0.211669922,-0.079589844,0.908396947,-0.969465649,-0.977099237
1534396003,0.989501953,0.209228516,-0.077148438,0.709923664,-1.061068702,-1.015267176
1534396003,0.991210938,0.208496094,-0.077636719,0.671755725,-0.748091603,-1.290076336
1534396005,0.993408203,0.215087891,-0.084716797,0.618320611,-0.977099237,-1.435114504
1534396005,0.990478516,0.205078125,-0.079101563,0.79389313,-0.938931298,-0.977099237
1534396005,0.988769531,0.201660156,-0.077636719,0.671755725,-0.984732824,-1.145038168
1534396005,0.991943359,0.213623047,-0.074707031,0.526717557,-0.86259542,-1.076335878
1534396005,0.991943359,0.2109375,-0.070800781,0.618320611,-0.954198473,-1.167938931
1534396005,0.991943359,0.206787109,-0.081542969,0.694656489,-0.977099237,-1.099236641
1534396005,0.990478516,0.20703125,-0.079345703,0.786259542,-0.748091603,-1.061068702
1534396005,0.992675781,0.208740234,-0.071044922,0.816793893,-0.839694656,-0.916030534
1534396007,0.984619141,0.208007813,-0.071777344,0.519083969,-0.786259542,-1.282442748
1534396007,0.98828125,0.215332031,-0.078125,0.717557252,-0.748091603,-0.625954198
1534396007,0.992919922,0.214355469,-0.080810547,0.687022901,-0.977099237,-1.160305344
1534396007,0.992675781,0.213378906,-0.080566406,0.755725191,-0.854961832,-1.175572519
1534396007,0.991943359,0.214111328,-0.083496094,0.694656489,-0.763358779,-1.229007634
1534396007,0.988769531,0.212402344,-0.076416016,0.916030534,-0.954198473,-1.022900763
1534396007,0.996582031,0.214111328,-0.073974609,0.778625954,-0.778625954,-1.229007634
1534396007,0.993164063,0.211914063,-0.078125,0.694656489,-0.93129771,-0.86259542
1534396009,0.9921875,0.208984375,-0.077392578,0.679389313,-0.854961832,-0.893129771
1534396009,0.997070313,0.213867188,-0.080078125,0.908396947,-0.694656489,-1.27480916
1534396009,0.990478516,0.218017578,-0.072265625,0.595419847,-0.877862595,-1.236641221
1534396009,0.991455078,0.208007813,-0.079101563,0.816793893,-1.053435115,-1.038167939
1534396009,0.995605469,0.207519531,-0.078369141,0.916030534,-0.778625954,-1.389312977
1534396009,0.995605469,0.215332031,-0.077636719,0.702290076,-1.061068702,-1.366412214
1534396009,0.993652344,0.209716797,-0.077880859,0.740458015,-0.969465649,-1.038167939
1534396009,0.9921875,0.211181641,-0.070556641,0.641221374,-0.801526718,-1.190839695
1534396011,0.987304688,0.213623047,-0.081054688,0.732824427,-0.801526718,-0.778625954
1534396011,0.992919922,0.212158203,-0.075927734,0.664122137,-1.122137405,-1.358778626
1534396011,0.9921875,0.212646484,-0.076416016,0.748091603,-0.969465649,-1.190839695
1534396011,0.990722656,0.207275391,-0.080810547,0.755725191,-1.061068702,-1.015267176
1534396011,0.99609375,0.210693359,-0.064453125,0.694656489,-0.763358779,-1.27480916
1534396011,0.991699219,0.213378906,-0.081787109,0.816793893,-0.93129771,-1.129770992
1534396011,0.992919922,0.208740234,-0.0703125,0.755725191,-1.053435115,-1.458015267
1534396011,0.991455078,0.216308594,-0.072021484,0.778625954,-0.809160305,-0.893129771
1534396013,0.991699219,0.210693359,-0.078613281,0.679389313,-1.015267176,-0.809160305
1534396013,0.998779297,0.214355469,-0.076660156,0.755725191,-0.824427481,-0.946564885
1534396013,0.993164063,0.213134766,-0.069580078,0.610687023,-0.801526718,-1.167938931
1534396013,0.9921875,0.206298828,-0.075195313,0.595419847,-0.992366412,-0.969465649
1534396013,0.994384766,0.206787109,-0.078369141,0.86259542,-0.778625954,-1.221374046
1534396013,0.991943359,0.208984375,-0.083984375,0.679389313,-0.847328244,-0.893129771
1534396013,0.997802734,0.206542969,-0.072265625,0.65648855,-0.839694656,-1.114503817
1534396013,0.994384766,0.217773438,-0.082275391,0.625954198,-0.969465649,-1.213740458
1534396015,0.990234375,0.213867188,-0.080322266,0.770992366,-1,-1.106870229
1534396015,0.991943359,0.210205078,-0.072753906,0.709923664,-1.122137405,-1.007633588
1534396015,0.989013672,0.215332031,-0.072509766,0.671755725,-0.938931298,-1.175572519
1534396015,0.993408203,0.215820313,-0.077392578,0.702290076,-1.015267176,-0.893129771
1534396015,0.990722656,0.213623047,-0.075439453,0.770992366,-0.908396947,-0.839694656
1534396015,0.989257813,0.211669922,-0.077636719,0.603053435,-0.763358779,-0.938931298
1534396015,0.990478516,0.214599609,-0.076416016,0.786259542,-0.79389313,-0.885496183
1534396015,0.994873047,0.211669922,-0.067138672,0.572519084,-0.885496183,-0.763358779
1534396017,0.991943359,0.211425781,-0.074707031,0.519083969,-0.755725191,-0.969465649
1534396017,0.993164063,0.215087891,-0.065917969,0.740458015,-1,-1.13740458
1534396017,0.995361328,0.21484375,-0.078613281,0.809160305,-0.832061069,-0.885496183
1534396017,0.997314453,0.209228516,-0.0859375,0.687022901,-0.908396947,-1.20610687
1534396017,0.993652344,0.2109375,-0.073486328,0.870229008,-0.93129771,-1.038167939
1534396017,0.994873047,0.213867188,-0.082519531,0.801526718,-1.053435115,-1.160305344
1534396017,0.996337891,0.21875,-0.081298828,0.854961832,-1.022900763,-0.885496183
1534396017,0.992431641,0.206542969,-0.078369141,0.969465649,-1.045801527,-1.259541985
1534396019,0.993408203,0.211181641,-0.072509766,0.824427481,-0.702290076,-1.358778626
1534396019,0.994140625,0.219726563,-0.067626953,0.79389313,-0.992366412,-1.076335878
1534396019,0.994873047,0.211181641,-0.078857422,0.847328244,-0.946564885,-1.076335878
1534396019,0.993896484,0.212646484,-0.071044922,0.748091603,-0.854961832,-0.832061069
1534396019,0.990722656,0.216796875,-0.083007813,0.702290076,-0.854961832,-1
1534396019,0.9921875,0.212646484,-0.078125,0.748091603,-0.870229008,-0.93129771
1534396019,0.989990234,0.212158203,-0.087158203,0.595419847,-0.923664122,-0.86259542
1534396019,0.994628906,0.212402344,-0.0859375,0.809160305,-1.183206107,-0.755725191
1534396021,0.995361328,0.217285156,-0.088378906,0.847328244,-0.954198473,-1.213740458
1534396021,0.994140625,0.211425781,-0.074462891,0.694656489,-0.809160305,-1.076335878
1534396021,0.998046875,0.209228516,-0.084472656,0.816793893,-0.79389313,-1.099236641
1534396021,0.986572266,0.211181641,-0.085693359,0.809160305,-0.854961832,-1.06870229
1534396021,0.987060547,0.208251953,-0.080322266,0.816793893,-0.732824427,-1.312977099
1534396021,0.991699219,0.211914063,-0.075195313,0.870229008,-0.954198473,-1.312977099
1534396021,0.995361328,0.208984375,-0.074462891,0.763358779,-0.740458015,-0.801526718
1534396021,0.989257813,0.209716797,-0.073242188,0.832061069,-0.679389313,-1.145038168
1534396023,0.993164063,0.211425781,-0.079589844,0.694656489,-1.129770992,-1.190839695
1534396023,0.9921875,0.212158203,-0.076416016,1,-0.992366412,-1.183206107
1534396023,0.998291016,0.212402344,-0.072509766,0.717557252,-1.045801527,-1.091603053
1534396023,0.987548828,0.209960938,-0.082763672,0.687022901,-0.961832061,-1.236641221
1534396023,0.991455078,0.211669922,-0.077148438,0.893129771,-0.717557252,-1.099236641
1534396023,0.991699219,0.207519531,-0.075195313,0.648854962,-1.015267176,-1.045801527
1534396023,0.993408203,0.212158203,-0.082519531,0.671755725,-0.847328244,-0.977099237
1534396023,0.991455078,0.212646484,-0.078369141,0.625954198,-0.72519084,-0.893129771
1534396025,0.9921875,0.215820313,-0.078857422,0.717557252,-0.893129771,-1.34351145
1534396025,0.993652344,0.208007813,-0.080322266,0.595419847,-0.954198473,-0.79389313
1534396025,0.996826172,0.211181641,-0.082763672,0.740458015,-1.091603053,-1.167938931
1534396025,0.992675781,0.213623047,-0.085205078,0.763358779,-0.86259542,-0.870229008
1534396025,0.997558594,0.21484375,-0.084716797,0.633587786,-0.977099237,-0.526717557
1534396025,0.996826172,0.209228516,-0.075683594,0.755725191,-0.709923664,-1.213740458
1534396025,0.992919922,0.205810547,-0.080566406,0.648854962,-0.877862595,-1.27480916
1534396025,0.996826172,0.209472656,-0.077880859,0.648854962,-0.93129771,-0.908396947
1534396026,0.989257813,0.209960938,-0.075439453,0.496183206,-1.030534351,-0.824427481
1534396026,0.9921875,0.212646484,-0.077148438,0.839694656,-1.007633588,-1.20610687
1534396026,0.993164063,0.208740234,-0.068847656,0.648854962,-0.732824427,-0.900763359
1534396026,0.988037109,0.208251953,-0.071777344,0.687022901,-0.93129771,-1.190839695
1534396026,0.990966797,0.212402344,-0.074707031,0.732824427,-0.816793893,-1.129770992
1534396026,0.995605469,0.211181641,-0.075927734,0.58778626,-0.816793893,-0.984732824
1534396026,0.995117188,0.218994141,-0.077880859,0.702290076,-0.664122137,-0.992366412
1534396026,0.991455078,0.209960938,-0.072753906,0.770992366,-1.045801527,-1.175572519
1534396029,0.9921875,0.211669922,-0.078613281,0.709923664,-0.870229008,-1.27480916
1534396029,0.99609375,0.207763672,-0.080810547,0.679389313,-0.870229008,-0.801526718
1534396029,0.989257813,0.210205078,-0.083496094,0.618320611,-0.93129771,-1.236641221
1534396029,0.996582031,0.213623047,-0.074462891,0.763358779,-0.824427481,-0.969465649
1534396029,0.991455078,0.2109375,-0.08203125,0.900763359,-0.923664122,-1.152671756
1534396029,0.994384766,0.208007813,-0.067626953,0.809160305,-0.961832061,-0.938931298
1534396029,0.998291016,0.211669922,-0.086669922,0.65648855,-0.809160305,-0.885496183
1534396029,0.995605469,0.208251953,-0.071777344,0.702290076,-0.877862595,-1.114503817
1534396030,0.996826172,0.217041016,-0.074707031,0.854961832,-1.015267176,-1.007633588
1534396030,0.992919922,0.208007813,-0.073974609,0.671755725,-0.916030534,-1.190839695
1534396030,0.995117188,0.208740234,-0.080566406,0.709923664,-1.167938931,-1.007633588
1534396030,0.99609375,0.218994141,-0.073242188,0.664122137,-0.908396947,-0.969465649
1534396030,0.997802734,0.211914063,-0.074462891,0.900763359,-1.091603053,-0.946564885
1534396030,0.995361328,0.213867188,-0.076904297,0.778625954,-0.79389313,-0.969465649
1534396030,0.995361328,0.212890625,-0.075927734,0.564885496,-0.969465649,-1.404580153
1534396030,0.998046875,0.209716797,-0.071533203,0.832061069,-0.954198473,-1.198473282
1534396032,0.990722656,0.209228516,-0.077880859,0.65648855,-0.954198473,-1.061068702
1534396032,0.992919922,0.210205078,-0.075195313,0.694656489,-0.786259542,-1.015267176
1534396032,0.989013672,0.209228516,-0.073730469,0.778625954,-0.770992366,-1.045801527
1534396032,0.989990234,0.211669922,-0.077148438,0.702290076,-0.877862595,-0.977099237
1534396032,0.993164063,0.216308594,-0.070556641,0.93129771,-1.175572519,-1.152671756
1534396032,0.990966797,0.208251953,-0.082519531,0.740458015,-0.610687023,-1.221374046
1534396032,0.98828125,0.206054688,-0.074707031,0.687022901,-0.916030534,-1.015267176
1534396032,0.9921875,0.215087891,-0.076416016,0.870229008,-0.694656489,-1.030534351
1534396035,0.986083984,0.213623047,-0.073730469,0.534351145,-0.893129771,-1.145038168
1534396035,0.98828125,0.209716797,-0.080810547,0.641221374,-0.824427481,-1.251908397
1534396035,0.988037109,0.213867188,-0.087646484,0.893129771,-0.86259542,-1.030534351
1534396035,0.991210938,0.208984375,-0.079833984,0.740458015,-0.671755725,-1.099236641
1534396035,0.996337891,0.211669922,-0.082763672,0.526717557,-0.816793893,-1.030534351
1534396035,0.98828125,0.211425781,-0.074707031,0.79389313,-0.702290076,-0.900763359
1534396035,0.995361328,0.208496094,-0.070800781,0.641221374,-1.015267176,-1.122137405
1534396035,0.997558594,0.209228516,-0.077636719,0.687022901,-0.916030534,-1.022900763
1534396036,0.993896484,0.213867188,-0.079101563,0.885496183,-0.839694656,-1
1534396036,0.989746094,0.208984375,-0.07421875,0.564885496,-0.679389313,-0.801526718
1534396036,0.992431641,0.214355469,-0.078857422,0.610687023,-0.969465649,-1.251908397
1534396036,0.995605469,0.208740234,-0.090087891,0.702290076,-0.770992366,-0.763358779
1534396036,0.994384766,0.211914063,-0.076904297,0.847328244,-0.755725191,-0.946564885
1534396036,0.989990234,0.209228516,-0.075927734,0.763358779,-1,-1.244274809
1534396036,0.990234375,0.209472656,-0.063232422,0.526717557,-0.79389313,-1.305343511
1534396036,0.991943359,0.206054688,-0.072509766,0.778625954,-0.679389313,-0.786259542
1534396039,0.994628906,0.208740234,-0.081054688,0.625954198,-0.755725191,-0.893129771
1534396039,0.98828125,0.210693359,-0.078369141,0.687022901,-1.106870229,-1.091603053
1534396039,0.992675781,0.207519531,-0.079345703,0.671755725,-1.015267176,-1.221374046
1534396039,0.998779297,0.209472656,-0.076660156,0.786259542,-0.86259542,-1.175572519
1534396039,0.993408203,0.206542969,-0.075683594,0.557251908,-1.221374046,-0.908396947
1534396039,1,0.215087891,-0.074951172,0.671755725,-0.854961832,-1.259541985
1534396039,0.996337891,0.203613281,-0.073974609,0.557251908,-1.167938931,-0.832061069
1534396039,0.991455078,0.205322266,-0.066894531,0.72519084,-0.809160305,-1.229007634
1534396041,0.995605469,0.212646484,-0.078125,0.625954198,-1.099236641,-0.763358779
1534396041,0.99609375,0.208251953,-0.072021484,0.847328244,-0.977099237,-1.099236641
1534396041,0.997314453,0.214599609,-0.082275391,0.854961832,-0.908396947,-1
1534396041,0.994628906,0.213378906,-0.081054688,0.465648855,-0.694656489,-1.152671756
1534396041,0.999023438,0.211181641,-0.080566406,0.709923664,-1.007633588,-1.091603053
1534396041,0.991455078,0.212402344,-0.071533203,0.595419847,-0.770992366,-1.152671756
1534396041,0.990722656,0.211181641,-0.084716797,0.770992366,-0.992366412,-0.954198473
1534396041,0.994873047,0.216064453,-0.079833984,0.79389313,-0.824427481,-1.27480916
1534396043,0.991943359,0.213623047,-0.096435547,0.641221374,-0.770992366,-1.335877863
1534396043,0.996826172,0.213867188,-0.076904297,0.847328244,-0.801526718,-1.038167939
1534396043,0.993652344,0.211914063,-0.084960938,0.664122137,-0.885496183,-1.183206107
1534396043,0.999755859,0.208496094,-0.085205078,0.694656489,-1.076335878,-0.885496183
1534396043,0.993408203,0.212402344,-0.077148438,0.946564885,-0.786259542,-1.076335878
1534396043,0.994628906,0.205810547,-0.079101563,0.694656489,-0.610687023,-1.099236641
1534396043,0.985839844,0.213134766,-0.082275391,0.610687023,-0.801526718,-0.969465649
1534396043,0.995361328,0.215087891,-0.087646484,0.664122137,-0.748091603,-1.190839695
1534396045,0.986328125,0.208251953,-0.076416016,0.847328244,-0.687022901,-1.152671756
1534396045,0.994140625,0.214599609,-0.083984375,0.72519084,-0.748091603,-0.824427481
1534396045,0.992431641,0.209960938,-0.087158203,0.786259542,-0.748091603,-0.984732824
1534396045,0.991210938,0.218261719,-0.081787109,0.702290076,-0.923664122,-1.190839695
1534396045,0.991943359,0.218505859,-0.077636719,0.839694656,-0.984732824,-0.816793893
1534396045,0.995117188,0.211669922,-0.075927734,0.618320611,-0.664122137,-1.312977099
1534396045,0.9921875,0.208007813,-0.071289063,0.709923664,-0.938931298,-0.79389313
1534396045,0.9921875,0.209472656,-0.072998047,0.748091603,-0.961832061,-1.015267176
