TIMESTAMP,Latitude,Longitude
1534395962,0.29031666666666667,36.89642166666667
1534395965,0.291275,36.897486666666666
1534395968,0.29190666666666665,36.898615
1534395969,0.2918516666666667,36.898626666666665
1534395970,0.29179333333333335,36.898628333333335
1534395971,0.291745,36.898603333333334
1534395976,0.291845,36.897225
1534395978,0.2917866666666667,36.89735833333334
1534395979,0.2917633333333333,36.897373333333334
1534395980,0.291685,36.897391666666664
1534395981,0.2916166666666667,36.897391666666664
1534395982,0.2915783333333334,36.89739
1534395984,0.2915,36.897365
1534395985,0.2914966666666666,36.89736333333333
1534395986,0.2914933333333333,36.89736166666667
1534395987,0.2914933333333333,36.89736333333333
1534395988,0.29148833333333335,36.89736166666667
1534395989,0.29148833333333335,36.89736
1534395990,0.29148999999999997,36.89736166666667
1534395991,0.2914816666666667,36.897355
1534395992,0.2914816666666667,36.897345
1534395993,0.29147833333333334,36.89734166666667
1534395994,0.291475,36.89734
1534395995,0.2914733333333333,36.89734
1534395996,0.2914733333333333,36.89734
1534395997,0.29147166666666663,36.89734166666667
1534395998,0.29147,36.89734333333333
1534395999,0.29146666666666665,36.897345
1534396000,0.29147,36.897345
1534396001,0.29146833333333333,36.89733666666667
1534396002,0.29147,36.897331666666666
1534396003,0.29146833333333333,36.897331666666666
1534396004,0.29147,36.897333333333336
1534396005,0.29147,36.897333333333336
1534396006,0.29147,36.897333333333336
1534396008,0.29146833333333333,36.897328333333334
1534396010,0.29147166666666663,36.89732333333333
1534396011,0.29147166666666663,36.89732333333333
1534396012,0.29147166666666663,36.89732333333333
1534396013,0.29147166666666663,36.89732333333333
1534396014,0.291475,36.897325
1534396015,0.291475,36.897325
1534396016,0.2914766666666667,36.897325
1534396017,0.2914816666666667,36.897325
1534396018,0.29148333333333337,36.897325
1534396019,0.291485,36.897326666666665
1534396020,0.291485,36.897326666666665
1534396021,0.291485,36.897326666666665
1534396022,0.291485,36.897326666666665
1534396023,0.291485,36.897326666666665
1534396024,0.29148333333333337,36.897328333333334
1534396025,0.2914816666666667,36.897331666666666
1534396026,0.29148,36.897335
1534396027,0.29148,36.89733666666667
1534396028,0.29148,36.89733666666667
1534396029,0.29148,36.897335
1534396030,0.29147833333333334,36.897335
1534396031,0.29147833333333334,36.897335
1534396032,0.29147833333333334,36.897333333333336
1534396033,0.29147833333333334,36.897333333333336
1534396034,0.29147833333333334,36.897333333333336
1534396035,0.29147833333333334,36.897333333333336
1534396036,0.29147833333333334,36.897333333333336
1534396037,0.29148,36.897333333333336
1534396038,0.29148,36.897333333333336
1534396039,0.29148,36.897333333333336
1534396040,0.29147833333333334,36.897335
1534396041,0.29147833333333334,36.897335
1534396042,0.29147833333333334,36.89733666666667
1534396043,0.2914766666666667,36.89733833333333
1534396044,0.2914766666666667,36.89733833333333
1534396045,0.2914766666666667,36.89733833333333
1534396046,0.291475,36.89733833333333
1534396047,0.291475,36.89733833333333
1534396048,0.291475,36.89733833333333
1534396049,0.291475,36.89733833333333
1534396050,0.291475,36.89733833333333
1534396051,0.291475,36.89733833333333
1534396052,0.291475,36.89733833333333
1534396053,0.291475,36.89733666666667
1534396054,0.291475,36.89733666666667
1534396055,0.2914766666666667,36.89733666666667
1534396056,0.2914766666666667,36.89733666666667
1534396057,0.2914766666666667,36.89733833333333
1534396058,0.2914766666666667,36.89733833333333
1534396059,0.2914766666666667,36.89733833333333
1534396060,0.2914766666666667,36.89733833333333
1534396061,0.29147833333333334,36.89733833333333
1534396062,0.29148,36.89733833333333
1534396063,0.29148,36.89733833333333
1534396064,0.29148,36.89733833333333
1534396065,0.29148,36.89733833333333
1534396066,0.29148,36.89733833333333
1534396067,0.29148,36.89734
1534396068,0.29148,36.89734
1534396069,0.29147833333333334,36.89734166666667
1534396070,0.29147833333333334,36.89734333333333
1534396072,0.29147833333333334,36.897345
1534396074,0.29147833333333334,36.897346666666664
1534396075,0.29147833333333334,36.897346666666664
1534396076,0.29147833333333334,36.89734833333333
1534396077,0.29148,36.89734833333333
1534396078,0.2914816666666667,36.89734833333333
1534396079,0.2914816666666667,36.89734833333333
1534396080,0.29147833333333334,36.89734833333333
1534396081,0.29147166666666663,36.89734333333333
1534396082,0.29146833333333333,36.89734166666667
1534396083,0.291465,36.89733833333333
1534396084,0.2914583333333333,36.89733666666667
1534396085,0.2914566666666667,36.897335
1534396086,0.29145333333333334,36.897331666666666
1534396087,0.291455,36.89733
1534396088,0.29145333333333334,36.897326666666665
1534396089,0.29145333333333334,36.897326666666665
1534396090,0.29145333333333334,36.89732166666667
1534396091,0.29145333333333334,36.89732
1534396092,0.29145333333333334,36.89732
1534396093,0.29145333333333334,36.89731833333333
1534396094,0.29145333333333334,36.89731833333333
1534396095,0.29145333333333334,36.89731833333333
1534396096,0.29145333333333334,36.89731666666667
1534396097,0.29145333333333334,36.897315
1534396098,0.29145333333333334,36.897315
1534396100,0.291455,36.89731333333334
1534396102,0.2914566666666667,36.89731166666667
1534396103,0.2914583333333333,36.89731166666667
1534396104,0.2914583333333333,36.89731166666667
1534396105,0.29146,36.89731
1534396106,0.29146,36.89731
1534396107,0.29146,36.897308333333335
1534396108,0.29146,36.897308333333335
1534396109,0.29146,36.897306666666665
1534396110,0.29146,36.897306666666665
1534396112,0.29146,36.897305
1534396113,0.29146,36.89730333333333
1534396114,0.29146,36.89730333333333
1534396115,0.29146,36.897301666666664
1534396116,0.2914616666666667,36.89729833333333
1534396117,0.29146333333333335,36.89729666666667
1534396118,0.291465,36.897295
1534396119,0.291465,36.89729333333333
1534396120,0.29146666666666665,36.89729166666667
1534396121,0.29146666666666665,36.89729
1534396122,0.29146666666666665,36.89729
1534396123,0.29146833333333333,36.897288333333336
1534396124,0.29146833333333333,36.897286666666666
1534396125,0.29147,36.897286666666666
1534396126,0.29146833333333333,36.897286666666666
1534396128,0.29147,36.897286666666666
1534396130,0.29147,36.897286666666666
1534396131,0.29147,36.897285
1534396132,0.29147,36.897285
1534396133,0.29147,36.897285
1534396134,0.29146833333333333,36.897285
1534396135,0.29146833333333333,36.897285
1534396136,0.29146666666666665,36.897285
1534396137,0.29146666666666665,36.897285
1534396138,0.291465,36.897283333333334
1534396139,0.291465,36.897283333333334
1534396140,0.291465,36.897283333333334
1534396142,0.291465,36.897285
1534396144,0.29146666666666665,36.897283333333334
1534396145,0.29146833333333333,36.897281666666665
1534396146,0.29146833333333333,36.897281666666665
1534396147,0.29146833333333333,36.89728
1534396148,0.29147,36.89728
1534396149,0.29147,36.89728
1534396150,0.29146833333333333,36.89727833333333
1534396151,0.29146833333333333,36.89727833333333
1534396152,0.29146833333333333,36.89727666666667
1534396154,0.29147,36.897275
1534396155,0.29147,36.897275
1534396156,0.29147166666666663,36.89727333333333
1534396157,0.29147166666666663,36.89727166666667
1534396158,0.29147166666666663,36.89727
1534396159,0.2914733333333333,36.89727
1534396160,0.2914733333333333,36.897268333333336
1534396161,0.2914733333333333,36.897268333333336
1534396162,0.2914733333333333,36.897268333333336
1534396163,0.2914733333333333,36.89727
1534396164,0.291475,36.89727166666667
1534396166,0.291475,36.89727833333333
1534396168,0.291475,36.897305
1534396169,0.2914766666666667,36.89731833333333
1534396170,0.2914766666666667,36.89733
1534396171,0.2914766666666667,36.89734166666667
1534396172,0.29148,36.897353333333335
1534396173,0.29148,36.89736333333333
1534396174,0.29148333333333337,36.89737
1534396175,0.291485,36.897376666666666
1534396176,0.291485,36.89738
1534396177,0.291485,36.89738333333333
1534396178,0.29148666666666667,36.897385
1534396179,0.29148333333333337,36.89738666666667
1534396180,0.29148,36.89739
1534396181,0.29147833333333334,36.89739333333333
1534396182,0.29147833333333334,36.897396666666666
1534396184,0.29147833333333334,36.8974
1534396186,0.291475,36.89739333333333
1534396187,0.2914816666666667,36.89738833333333
1534396188,0.29149166666666665,36.89738666666667
1534396189,0.291505,36.897385
1534396190,0.2915233333333333,36.89738333333333
1534396191,0.2915433333333333,36.897376666666666
1534396192,0.29155833333333336,36.89738833333333
1534396193,0.29158333333333336,36.89740333333334
1534396194,0.29160833333333336,36.897425
1534396196,0.29165166666666664,36.89747333333333
1534396198,0.29168000000000005,36.89751666666667
1534396200,0.29170166666666664,36.89754666666666
1534396202,0.29172,36.89758
1534396204,0.29174,36.89761333333333
1534396205,0.29175166666666663,36.89763166666667
1534396206,0.29177,36.89765166666667
1534396208,0.29180833333333334,36.89769666666667
1534396210,0.29187,36.897731666666665
1534396212,0.29195166666666666,36.89774833333333
1534396214,0.29204833333333335,36.897745
1534396215,0.29209833333333335,36.897755
1534396216,0.29215,36.89776333333333
1534396217,0.2922033333333333,36.89777
1534396218,0.29225666666666666,36.897778333333335
1534396219,0.2923133333333333,36.89778333333334
1534396220,0.29236833333333334,36.897776666666665
1534396221,0.292425,36.89776166666667
1534396222,0.29247666666666666,36.897738333333336
1534396223,0.29252333333333336,36.897711666666666
1534396224,0.2925683333333333,36.89768333333333
1534396225,0.29261333333333334,36.89766
1534396226,0.292665,36.897643333333335
1534396227,0.2927183333333333,36.89763
1534396228,0.2927733333333334,36.89762666666667
1534396229,0.29282833333333336,36.89763166666667
1534396230,0.29287833333333335,36.89763833333333
1534396231,0.29292500000000005,36.89764
1534396232,0.29297,36.89763833333333
1534396233,0.29301499999999997,36.89764
1534396234,0.2930566666666667,36.89764
1534396235,0.293095,36.897648333333336
1534396236,0.29314,36.897666666666666
1534396237,0.29318833333333333,36.89768333333333
1534396238,0.293235,36.897706666666664
1534396240,0.29331999999999997,36.89776
1534396242,0.2934116666666667,36.897796666666665
1534396243,0.29346500000000003,36.89781333333333
1534396244,0.2935183333333333,36.89783
1534396245,0.293575,36.897848333333336
1534396246,0.29363,36.897865
1534396247,0.2936866666666667,36.89788166666666
1534396248,0.29374333333333336,36.8979
1534396249,0.2938,36.89792166666667
1534396250,0.29385833333333333,36.89794
1534396251,0.2939133333333333,36.897958333333335
1534396252,0.29396833333333333,36.897983333333336
1534396253,0.29402,36.898005
1534396254,0.29406666666666664,36.89802666666667
1534396255,0.2941083333333333,36.898046666666666
1534396256,0.2941433333333333,36.898065
1534396257,0.29417333333333334,36.89808
1534396258,0.2942016666666667,36.89809833333333
1534396259,0.29423166666666667,36.898118333333336
1534396260,0.294265,36.89814333333333
1534396261,0.2942983333333334,36.89817166666667
1534396262,0.29433333333333334,36.898205
1534396263,0.2943683333333333,36.898241666666664
1534396264,0.2944016666666667,36.89828
1534396265,0.2944366666666667,36.898318333333336
1534396266,0.2944733333333333,36.898355
1534396268,0.29456166666666667,36.89843333333334
1534396270,0.29460833333333336,36.898545
1534396271,0.29464666666666667,36.8986
1534396272,0.2946816666666667,36.89864333333333
1534396273,0.29471166666666665,36.89868166666667
1534396274,0.29474,36.898716666666665
1534396275,0.29477,36.898741666666666
1534396276,0.29479666666666665,36.89876666666667
1534396277,0.2948233333333333,36.898785
1534396278,0.29484499999999997,36.898795
1534396279,0.29486,36.89880333333333
1534396280,0.29487166666666664,36.898808333333335
1534396282,0.29491333333333336,36.89884
1534396284,0.29496333333333336,36.89890166666667
1534396285,0.29500333333333334,36.89892666666667
1534396286,0.295045,36.89895666666666
1534396287,0.29508666666666666,36.898985
1534396288,0.29512499999999997,36.899015
1534396289,0.29518,36.899073333333334
1534396290,0.29521833333333336,36.899116666666664
1534396291,0.295255,36.89916
1534396292,0.29529,36.89920166666667
1534396293,0.295325,36.89924166666667
1534396294,0.29535666666666666,36.89928
1534396295,0.29538333333333333,36.899316666666664
1534396296,0.29540333333333335,36.89935333333333
1534396298,0.29544000000000004,36.89942666666666
1534396299,0.29546,36.899465
1534396300,0.29548,36.899501666666666
1534396301,0.2955,36.89954
1534396302,0.2955216666666667,36.899575
1534396303,0.2955433333333334,36.89961
1534396304,0.295535,36.89960333333333
1534396305,0.29553166666666664,36.899611666666665
1534396306,0.2955183333333334,36.89960833333333
1534396307,0.29552,36.89962833333333
1534396308,0.2955216666666667,36.89965
1534396309,0.295525,36.899675
1534396310,0.29552666666666666,36.899701666666665
1534396311,0.29552833333333334,36.899728333333336
1534396321,0.29486666666666667,36.900135
1534396323,0.29471,36.900171666666665
1534396324,0.2945733333333333,36.90018833333333
1534396325,0.29441999999999996,36.90020666666667
1534396326,0.29430666666666666,36.900225
1534396327,0.29420833333333335,36.900255
1534396328,0.2941283333333333,36.90038833333333
1534396329,0.29409833333333335,36.900425
1534396330,0.294085,36.90045666666666
1534396331,0.29406499999999997,36.90049833333333
1534396332,0.29406499999999997,36.90054
1534396333,0.29407,36.90059333333333
1534396334,0.2940833333333333,36.90064
1534396335,0.294105,36.90067666666667
1534396337,0.294155,36.90075
1534396338,0.29418666666666665,36.900776666666665
1534396339,0.294225,36.900795
1534396340,0.2942633333333333,36.90080833333333
1534396341,0.2942983333333334,36.90082833333334
1534396342,0.29433333333333334,36.90085
1534396343,0.29436666666666667,36.900868333333335
1534396344,0.29440000000000005,36.900891666666666
1534396345,0.29444499999999996,36.90091833333334
1534396346,0.29449666666666663,36.90094
1534396347,0.29454166666666665,36.900958333333335
1534396348,0.29458833333333334,36.900983333333336
1534396349,0.2946316666666667,36.901
1534396350,0.29467666666666664,36.90101666666666
1534396351,0.2947183333333333,36.901025
1534396352,0.29475833333333334,36.90103833333333
1534396353,0.29479833333333333,36.90105666666667
1534396354,0.29483833333333337,36.90107166666667
1534396355,0.2948816666666667,36.901085
1534396356,0.2949283333333333,36.90110166666667
1534396357,0.2949783333333333,36.90112
1534396358,0.29503333333333337,36.901138333333336
1534396359,0.2950916666666667,36.90116
1534396361,0.2952,36.9012
1534396363,0.29529333333333335,36.901196666666664
1534396365,0.2953533333333333,36.901203333333335
1534396366,0.2953733333333333,36.901205
1534396367,0.29540333333333335,36.90121166666667
1534396368,0.2954333333333333,36.90121833333333
1534396369,0.29546,36.901226666666666
1534396370,0.29547666666666667,36.90123166666667
1534396371,0.2954883333333333,36.90123833333333
1534396372,0.29549833333333336,36.90123833333333
1534396373,0.295505,36.90123333333333
1534396374,0.2955083333333333,36.90123166666667
1534396375,0.29552,36.90123666666667
1534396376,0.295525,36.901248333333335
1534396377,0.295535,36.90127
1534396378,0.29555166666666666,36.90128333333333
1534396379,0.2955666666666667,36.901291666666665
1534396380,0.29557666666666665,36.90130166666667
1534396381,0.295585,36.901305
1534396382,0.29558999999999996,36.901305
1534396383,0.2955966666666667,36.90130666666667
1534396384,0.2955966666666667,36.90130666666667
1534396385,0.29560166666666665,36.901305
1534396386,0.2956083333333333,36.901305
1534396387,0.2956283333333333,36.90131
1534396388,0.29565,36.901318333333336
1534396389,0.295675,36.90132666666667
1534396390,0.295705,36.90132666666667
1534396391,0.29573666666666665,36.901313333333334
1534396392,0.295765,36.901315
1534396393,0.295785,36.901318333333336
1534396394,0.29581,36.901325
1534396395,0.295835,36.90132833333333
1534396396,0.29586166666666663,36.901338333333335
1534396397,0.29589,36.90134833333333
1534396398,0.29592666666666667,36.901365
1534396399,0.2959816666666667,36.90139
1534396400,0.29601666666666665,36.901408333333336
1534396401,0.296055,36.901435
1534396403,0.29612499999999997,36.901513333333334
1534396405,0.29621000000000003,36.90159666666667
1534396406,0.296265,36.901645
1534396407,0.296315,36.90171
1534396409,0.29641,36.90183666666667
1534396411,0.2965083333333334,36.902025
1534396412,0.29653833333333335,36.90208333333333
1534396413,0.29658166666666663,36.90215166666667
1534396415,0.29667,36.902298333333334
1534396417,0.2967383333333334,36.902445
1534396419,0.29680999999999996,36.90258166666667
1534396421,0.29688666666666663,36.90271833333333
1534396423,0.29697333333333337,36.90286166666667
1534396425,0.2970666666666667,36.902991666666665
1534396426,0.2971133333333333,36.90305
1534396427,0.29716,36.90311
1534396428,0.29720833333333335,36.90316833333333
1534396429,0.29725833333333335,36.90322666666667
1534396430,0.29730833333333334,36.903285
1534396431,0.29735833333333334,36.90334333333333
1534396432,0.29740833333333333,36.9034
1534396433,0.2974583333333333,36.90345666666666
1534396435,0.29755000000000004,36.903565
1534396437,0.2976266666666667,36.90365333333333
1534396438,0.297665,36.90369166666667
1534396439,0.2977033333333334,36.90372333333333
1534396440,0.29773666666666665,36.903758333333336
1534396441,0.29776166666666665,36.90379166666666
1534396442,0.29777666666666663,36.903821666666666
1534396443,0.2977883333333333,36.903855
1534396444,0.29779,36.903895
1534396445,0.297795,36.90393666666667
1534396446,0.29780333333333336,36.90398666666667
1534396447,0.2978116666666667,36.904044999999996
1534396448,0.29782333333333333,36.90410166666667
1534396449,0.29784166666666667,36.90416333333334
1534396451,0.29789166666666667,36.90428166666667
1534396453,0.29796,36.904401666666665
1534396454,0.29800166666666666,36.904468333333334
1534396455,0.29805166666666666,36.904538333333335
1534396457,0.29816333333333334,36.90467666666667
1534396458,0.29822166666666666,36.90474666666667
1534396459,0.2982833333333333,36.904825
1534396461,0.29841166666666663,36.90499
1534396463,0.2985383333333333,36.90512833333333
1534396464,0.298595,36.90519333333334
1534396465,0.298655,36.905251666666665
1534396466,0.29871833333333336,36.90531333333333
1534396467,0.29878166666666667,36.905375
1534396468,0.298845,36.905438333333336
1534396469,0.2989133333333333,36.90550666666667
1534396470,0.29897833333333335,36.905575
1534396471,0.29904833333333336,36.905645
1534396472,0.29911499999999996,36.90571166666667
1534396473,0.29918833333333333,36.905775
1534396474,0.2992633333333333,36.90584166666667
