,TIME,Latitude,Longitude,bracelet_ACC_X,bracelet_ACC_Y,bracelet_ACC_Z,bracelet_GYRO_X,bracelet_GYRO_Y,bracelet_GYRO_Z,collar_ACC_X,collar_ACC_Y,collar_ACC_Z,collar_GYRO_X,collar_GYRO_Y,collar_GYRO_Z,collar_MAG_X,collar_MAG_Y,collar_MAG_Z,activity
1977,1534397935,0.34663,36.913671666666666,0.9491577148750001,0.318374633875,-0.304367065375,-6.6836832059375,10.0348282441875,-3.61259541925,1.3074781249999998,1.0897312916666666,-9.312666250000001,-0.007948291666666666,-0.025759499999999998,-0.009874375000000001,-60.62500083333333,-102.4083345,52.45000058333332,Unknown
1978,1534397936,0.34663,36.913671666666666,0.9802551270000001,0.36822509775,-0.29602050775,-14.274809159875,20.484732824374998,-6.0333969455,1.2366905,0.7038885,-9.67458066666667,-0.01543075,-0.051678083333333326,-0.019305583333333334,-60.933333749999996,-102.39166841666668,52.67500083333332,Unknown
1979,1534397937,0.34663,36.913673333333335,0.87110900875,0.15638732924999998,-0.2246398925625,-25.686068699,2.5157442749374983,5.016221374562499,-2.990828916666666,-0.0602194583333332,-7.742775291666668,-0.013533083333333338,-0.039997124999999994,0.017657750000000003,-70.79583466666666,-96.65416745833335,47.595834124999996,Unknown
1980,1534397938,0.3466283333333333,36.913673333333335,0.7619628905,-0.05545043925000002,-0.153259277375,-37.097328238125,-15.453244274500001,16.065839694624998,-7.218348333333332,-0.8243274166666664,-5.810969916666665,-0.011635416666666674,-0.028316166666666667,0.05462108333333334,-80.65833558333333,-90.9166665,42.51666741666667,Unknown
1981,1534397939,0.3466283333333333,36.913673333333335,0.7529296874375,-0.37390136712500005,-0.10894775400000001,-18.036259539,-7.9680343510625,7.514312977062499,-3.7493536666666665,-0.9960124583333332,-7.169295583333334,0.024901666666666666,0.012965000000000003,0.03917333333333334,-67.54166808333332,-103.12500091666666,53.591667875,Unknown
1982,1534397940,0.3466283333333333,36.913673333333335,0.743896484375,-0.6923522950000001,-0.064636230625,1.024809160125,-0.48282442762500005,-1.0372137405,-0.2803590000000003,-1.1676975,-8.527621250000001,0.06143875000000001,0.05424616666666667,0.02372558333333333,-54.42500058333332,-115.33333533333332,64.66666833333333,Unknown
1983,1534397941,0.34663,36.913671666666666,0.7379608155,-0.6792907715625001,-0.0657653809375,-2.7280534353125,3.0868320612499995,0.43606870224999983,-0.07437679166666677,0.7613164583333332,-8.557930333333335,0.026157208333333334,0.03298633333333333,0.031992041666666665,-54.46250083333333,-114.57916762499998,63.850001666666664,Unknown
1984,1534397942,0.34663,36.91367,0.7320251466250001,-0.6662292481250001,-0.06689453125,-6.48091603075,6.656488550124999,1.9093511449999996,0.13160541666666675,2.6903304166666664,-8.588239416666667,-0.009124333333333335,0.011726499999999996,0.0402585,-54.50000108333334,-113.82499991666664,63.033334999999994,Unknown
1985,1534397943,0.34663,36.91367,0.5226898194375,-0.7776184082500001,0.1441497803125,-2.777194656625,3.2943702292499997,0.45896946568749974,0.22452658333333336,2.798007375,-8.479764708333335,-0.019544041666666664,0.042462875000000004,0.00014200000000000323,-54.55833441666667,-110.59166741666665,64.89166804166666,Unknown
1986,1534397944,0.3466316666666666,36.91366666666666,0.31335449225,-0.8890075683750001,0.355194091875,0.9265267175000002,-0.06774809162499995,-0.9914122136250001,0.31744775,2.9056843333333338,-8.37129,-0.029963749999999997,0.07319925000000001,-0.039974499999999996,-54.616667750000005,-107.35833491666666,66.75000108333333,Unknown
1987,1534397945,0.3466333333333333,36.913665,0.2326049805,-0.9161529540625,0.3491516113125,-1.2671755729375003,7.528625954312499,-6.370229007500001,-0.3928217500000001,2.611566541666667,-8.246265041666668,-0.018612291666666662,0.06985291666666667,-0.021776958333333332,-55.466667541666666,-106.72083475,64.36250125,Unknown
1988,1534397946,0.3466333333333333,36.913665,0.15185546875,-0.9432983397499999,0.34310913075,-3.460877863375001,15.12500000025,-11.749045801375,-1.10309125,2.31744875,-8.121240083333333,-0.007260833333333331,0.06650658333333333,-0.003579416666666667,-56.316667333333335,-106.08333458333333,61.975001416666665,Unknown
1989,1534397947,0.3466333333333333,36.91366333333333,0.05155944825,-0.9411010742499999,0.3176422119375,-3.6960877865625004,0.05057251931249862,-1.182251907625,-0.15154545833333338,2.4685954583333336,-8.461818625,-0.004812124999999999,0.03141820833333333,-0.0030169583333333333,-54.34583420833333,-105.30416775,64.475001875,Unknown
1990,1534397948,0.34663499999999997,36.91366333333333,-0.04873657225,-0.93890380875,0.292175293125,-3.93129770975,-15.023854961625002,9.384541986125,0.8000003333333333,2.6197421666666667,-8.802397166666667,-0.002363416666666667,-0.003670166666666667,-0.0024544999999999997,-52.37500108333333,-104.52500091666667,66.97500233333334,Unknown
1991,1534397949,0.34663499999999997,36.91366166666667,0.045532226625000005,-0.9557037354375,0.1407623291875,-15.408396945187501,-15.1388358774375,5.8439885500000015,-2.8171497916666666,3.1282168749999997,-7.055038291666667,-3.970833333333322e-05,-0.014373958333333336,-0.004022541666666666,-62.70000104166666,-100.162501375,56.46250154166667,Unknown
1992,1534397950,0.34663499999999997,36.91366166666667,0.1398010255,-0.9725036621249998,-0.010650634750000004,-26.885496180625005,-15.253816793250001,2.3034351138750018,-6.434299916666666,3.6366915833333326,-5.307679416666667,0.0022840000000000004,-0.025077750000000006,-0.005590583333333332,-73.02500099999999,-95.80000183333334,45.95000075000001,Unknown
1993,1534397951,0.34663499999999997,36.91366,0.315979004,-0.8840942383125,0.017333984374999997,-9.135496184125003,13.704198476187496,-11.8931297686875,-0.12083745833333337,5.382654541666667,-1.4568302083333333,-0.004550791666666665,-0.003630458333333338,0.0069995000000000005,-70.52083504166666,-96.12083470833335,46.29583416666667,Unknown
1994,1534397952,0.34663499999999997,36.91366,0.4921569825,-0.7956848145000002,0.0453186035,8.614503812375,42.662213745624996,-26.08969465125,6.192625,7.128617500000001,2.394019,-0.011385583333333331,0.01781683333333333,0.019589583333333334,-68.01666908333334,-96.44166758333334,46.64166758333334,Unknown
1995,1534397953,0.34663499999999997,36.91366,0.6145477295625,-0.7191162110000001,0.1980285644375,6.968511450125,17.607824434999998,3.4875954253124988,6.139584083333332,5.779863166666667,4.296113541666667,0.014089875000000002,-0.033139666666666664,-0.005198458333333331,-63.74166833333334,-94.36250120833334,52.237501125,Unknown
1996,1534397954,0.3466366666666667,36.91365833333333,0.736938476625,-0.6425476075000001,0.350738525375,5.322519087875,-7.446564875624997,33.064885501875,6.086543166666666,4.431108833333334,6.198208083333333,0.039565333333333334,-0.08409616666666665,-0.029986499999999996,-59.46666758333334,-92.28333483333334,57.833334666666666,Unknown
1997,1534397955,0.3466383333333333,36.91365666666667,0.6486816406875,-0.6409759521875,0.4912872315,3.0386450400625002,-4.2089694606874986,15.941316796749998,7.71545725,2.52263325,5.335396125,0.013720583333333335,-0.048354416666666664,-0.007897125000000001,-58.74166758333334,-103.35416833333335,55.46250125,Unknown
1998,1534397956,0.3466383333333333,36.91365666666667,0.56042480475,-0.639404296875,0.631835937625,0.75477099225,-0.97137404575,-1.182251908375,9.344371333333333,0.6141576666666667,4.472584166666667,-0.012124166666666665,-0.01261266666666667,0.014192249999999995,-58.016667583333344,-114.42500183333334,53.09166783333333,Unknown
1999,1534397957,0.34664,36.913655,0.5592956543125001,-0.638473510875,0.632232666125,0.7542938930625,-0.9875954198125,-1.1803435115,9.126425041666666,1.5054841250000002,4.71126825,-0.003317958333333333,-0.009016291666666669,0.009800416666666662,-57.63333395833334,-112.82916800000001,53.45416770833333,Unknown
2000,1534397958,0.3466383333333333,36.913655,0.558166503875,-0.6375427248750001,0.6326293946249999,0.753816793875,-1.003816793875,-1.178435114625,8.908478749999999,2.3968105833333335,4.949952333333333,0.005488249999999999,-0.005419916666666667,0.00540858333333333,-57.25000033333333,-111.23333416666668,53.81666758333333,Unknown
2001,1534397959,0.34664,36.913655,0.5582733154374999,-0.6378936768750001,0.632034301875,0.7228053435,-0.9656488549375,-1.1884541985000001,6.586643208333333,-1.151545958333333,6.437091625,0.017493041666666667,-0.0030677916666666675,0.0019373333333333317,-55.69166716666666,-118.42083458333335,60.77500158333334,Unknown
